encountered_week,residence_cra_name,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W14,Fauntleroy/Seaview,all,0.130081974658215,0.0319079829265647,0.0785837688636649,0.126336780945105,0.202949992797848,0.126350877787913
2019-W15,Fauntleroy/Seaview,all,0.114355354071691,0.0285410167231338,0.0684643910602255,0.11095189780768,0.179684210521939,0.110961182614274
2019-W16,Fauntleroy/Seaview,all,0.0933733218282509,0.023912798636531,0.0551414143220803,0.090454136443964,0.148294191081763,0.090459273975193
2019-W17,Fauntleroy/Seaview,all,0.0760690889543682,0.0201631570610334,0.0440817999410874,0.0735298727232484,0.12258895482826,0.0735321014147093
2019-W18,Fauntleroy/Seaview,all,0.0630309237160783,0.0174520469344561,0.0356274467413475,0.0607454553666792,0.103532894551083,0.0607450769274336
2019-W19,Fauntleroy/Seaview,all,0.0503871843717753,0.0147187129782839,0.0275812372663356,0.0483659002118538,0.0848012055842342,0.0483622993655156
2019-W20,Fauntleroy/Seaview,all,0.0374644613893569,0.0116606074561481,0.0196987861732662,0.0357718411074713,0.0649807587624931,0.0357644120162797
2019-W21,Fauntleroy/Seaview,all,0.0266793531410553,0.00892847750184426,0.0133560124723486,0.025300179170701,0.0479826908117065,0.0252888661066505
2019-W22,Fauntleroy/Seaview,all,0.0173656712405494,0.00629842432127102,0.00819864574866969,0.0163250790021532,0.0325855022633508,0.0163121056444421
2019-W23,Fauntleroy/Seaview,all,0.0117147424000242,0.00463057604425423,0.00516812238284719,0.0108945153624299,0.0230613443320763,0.0108806475777768
2019-W24,Fauntleroy/Seaview,all,0.0083398914700999,0.00360558696927919,0.00340762321578837,0.00765511313672054,0.0173053245335237,0.00764081082682625
2019-W25,Fauntleroy/Seaview,all,0.00601393457867415,0.0028506254632475,0.00225535419783846,0.00543434897254236,0.0132074776774944,0.00542064305839698
2019-W26,Fauntleroy/Seaview,all,0.00466863026796193,0.00242799386400574,0.00159390532786656,0.00414197603910159,0.0108841201751596,0.00412856937907949
2019-W27,Fauntleroy/Seaview,all,0.00396401207698382,0.00226147650805208,0.00122264869575846,0.00344309985025967,0.00983170320627767,0.00342928631090588
2019-W28,Fauntleroy/Seaview,all,0.00355246566677766,0.00222438232641082,0.00098122853549874,0.00301092535365585,0.00939464430362214,0.00299643707653147
2019-W29,Fauntleroy/Seaview,all,0.0032130879506113,0.00221212783457856,0.000786146828654872,0.0026465150902115,0.00908398862292733,0.0026317000717683
2019-W30,Fauntleroy/Seaview,all,0.00273311319926623,0.00207517387409614,0.000584594610486771,0.00217676552277818,0.00828502568736598,0.00216296923370603
2019-W31,Fauntleroy/Seaview,all,0.00202909189733662,0.0017067378572909,0.000373299501318018,0.00155281808422186,0.00661718994021412,0.00154195491922055
2019-W32,Fauntleroy/Seaview,all,0.00128605087397752,0.00120959024925112,0.000198447009073441,0.000936796865592217,0.00453751486873456,0.000929798394055904
2019-W33,Fauntleroy/Seaview,all,0.000754608522039184,0.000807986882246317,9.3601899764954e-05,0.000515060947731532,0.00290831040341368,0.000511175870732141
2019-W34,Fauntleroy/Seaview,all,0.000436137527228317,0.000546356848572269,4.07694257823477e-05,0.000272092192916077,0.0018582830642569,0.000270229265817577
2019-W35,Fauntleroy/Seaview,all,0.000257867902811361,0.000392125569821725,1.66146801406142e-05,0.000141686482110458,0.00122791696501762,0.000140975395328191
2019-W36,Fauntleroy/Seaview,all,0.000160059721992618,0.000309383269129782,6.35164736017234e-06,7.35473911103203e-05,0.000855426730820129,7.34061332232004e-05
2018-W45,First Hill,all,0.00146856916013009,0.000732702441163386,0.000514949447443159,0.00131409398745293,0.00329000973055203,0.00132074006995967
2018-W46,First Hill,all,0.00224351916570861,0.000957146167846809,0.00091596675900715,0.00206356938804526,0.00457453401374845,0.00207240020491518
2018-W47,First Hill,all,0.00344977660930315,0.00130472808584333,0.0015630321509885,0.00322671213946073,0.00657993895841764,0.00323710362451191
2018-W48,First Hill,all,0.00500657699670953,0.0016956910761371,0.00247095095012935,0.00474197670764063,0.00902036622022089,0.0047527697324344
2018-W49,First Hill,all,0.00727663183248009,0.00221843714375013,0.00386405685604934,0.00696034766100891,0.0124620217836599,0.00697096937605706
2018-W50,First Hill,all,0.0116718958958268,0.00322546926991456,0.0065918171008956,0.0112502277589931,0.0191256341492675,0.0112609344258687
2018-W51,First Hill,all,0.0221788086424239,0.00560252113163866,0.0131820721131904,0.0215033500418217,0.0349966872269316,0.0215145748097607
2018-W52,First Hill,all,0.0434134524267823,0.0101754944135452,0.0268290002814908,0.0422679444704033,0.0665041089420245,0.042278931753001
2019-W01,First Hill,all,0.0788150484101523,0.0174505755634496,0.0500702608904827,0.076951415037019,0.118170875588935,0.0769610135944196
2019-W02,First Hill,all,0.119724687468348,0.0255325237967006,0.0773841755311435,0.117091631122187,0.177073349666255,0.11709962831505
2019-W03,First Hill,all,0.0906762792371169,0.0189457131294085,0.0591453370210156,0.0887595723056012,0.133134275344759,0.0887643250234996
2019-W04,First Hill,all,0.0576082713361214,0.0119962220118744,0.0376296629531651,0.056398444755212,0.0844786476113881,0.0564027627392949
2019-W05,First Hill,all,0.058228989918922,0.0120130157389465,0.0381935286364048,0.0570280127973061,0.0851168597728762,0.0570293912051535
2019-W06,First Hill,all,0.067137486336694,0.0137763669268753,0.0441431519594124,0.0657671806296837,0.0979610909031188,0.0657659799554759
2019-W07,First Hill,all,0.0763406497749481,0.0155984553635236,0.0502891993991205,0.0747952809200922,0.111231113884635,0.0747914481582055
2019-W08,First Hill,all,0.0826929243669911,0.0168407552127556,0.0545535668526672,0.081029642971955,0.120353814016785,0.0810233892304974
2019-W09,First Hill,all,0.0832609381437305,0.0169125273247226,0.054990464592889,0.0815946350620698,0.121073743947852,0.0815874029277963
2019-W10,First Hill,all,0.0819304470965231,0.0166017576320707,0.0541687355409409,0.0802985075520638,0.119039576941027,0.0802908723565427
2019-W11,First Hill,all,0.0860388910514836,0.0173781197928107,0.0569638214353956,0.0843358115907815,0.12487062971603,0.0843272962585394
2019-W12,First Hill,all,0.100008204418956,0.0201158021982475,0.0663292632610255,0.0980445305893616,0.144936550204708,0.0980346187534537
2019-W13,First Hill,all,0.120545875108456,0.0241698705851373,0.0800566191403452,0.118193497367592,0.174507364746429,0.118182501628112
2019-W14,First Hill,all,0.14361557817364,0.0287936095686638,0.0953786150456835,0.140813352992053,0.207896255181202,0.140801461237658
2019-W15,First Hill,all,0.125832053460546,0.0253837912966995,0.0833475258987783,0.123347331401669,0.182530983639672,0.123339913529502
2019-W16,First Hill,all,0.101517874940761,0.0207468032350768,0.0668678355924351,0.0994620805660346,0.147920015373618,0.0994584825289649
2019-W17,First Hill,all,0.080971038166147,0.0168815883134557,0.0528703044508935,0.0792665928909465,0.118805792503867,0.0792665209837239
2019-W18,First Hill,all,0.065109761801701,0.013964029526677,0.0419771098539515,0.0636620898966193,0.0964962669003562,0.0636660965638121
2019-W19,First Hill,all,0.0500987188205059,0.0111703856552269,0.0317186414388869,0.0488979915506865,0.0753035760829269,0.0489073229228443
2019-W20,First Hill,all,0.0356470613176561,0.0083629720963932,0.0220122601095901,0.0347047875638906,0.0546116906067115,0.0347193371852896
2019-W21,First Hill,all,0.0242034420191524,0.00604859976282241,0.0144607082979943,0.0234813037300936,0.0380055333393663,0.0234994727259682
2019-W22,First Hill,all,0.0149810860643553,0.00403584509238603,0.00858021067681212,0.0144653725036027,0.0242583161245995,0.0144845349838454
2019-W23,First Hill,all,0.00959999308891745,0.00281311088568619,0.00522257750791807,0.009212603555166,0.0161214179923715,0.00923154744185045
2019-W24,First Hill,all,0.00648853634549037,0.00208109094846457,0.00332282540830368,0.0061785218205644,0.0113579631091754,0.0061969731980762
2019-W25,First Hill,all,0.00444228829222461,0.001566624074338,0.00212148075538235,0.00418940250896497,0.00814379672859652,0.00420688116012236
2019-W26,First Hill,all,0.00327350383471873,0.00127158046763873,0.00144562154681032,0.00305137683894088,0.00630761275746592,0.00306844378676757
2019-W27,First Hill,all,0.00263694972448568,0.00112843503839721,0.0010683701208666,0.00242430019072999,0.0053554122116776,0.00244186788706961
2019-W28,First Hill,all,0.00223991671839411,0.00105709106380535,0.000824820772450626,0.00202566766404085,0.00480977533661042,0.00204424634197838
2019-W29,First Hill,all,0.00191870345162951,0.00100123055384198,0.000634677080199818,0.0017010323615963,0.00437373637312307,0.00172034090681961
2019-W30,First Hill,all,0.00154453642244693,0.000894585426259034,0.000452530571795547,0.0013365397651274,0.00375558320488774,0.00135484832131907
2019-W31,First Hill,all,0.00108433035678264,0.000700754287251526,0.000276619748029965,0.000910705003679337,0.00282863621488805,0.000925319939128578
2019-W32,First Hill,all,0.000649309947249534,0.000473362205807306,0.000140458950507937,0.000524683086194106,0.00183467959351299,0.000534226311909077
2019-W33,First Hill,all,0.000359570459446653,0.000301887679998342,6.30786107426676e-05,0.000275381987290893,0.00111801077128035,0.000280878464678618
2019-W34,First Hill,all,0.000195897314223055,0.000195103870308733,2.60624007997761e-05,0.000138801127563213,0.000683527078840397,0.000141778339079087
2019-W35,First Hill,all,0.000109047060508922,0.000133690892637849,1.00403500631199e-05,6.89252757954276e-05,0.000434867355821164,7.05112984457137e-05
2019-W36,First Hill,all,6.36545530623958e-05,0.000100315551455324,3.61958958439363e-06,3.41049001411014e-05,0.000293034364093851,3.49587757053341e-05
2018-W45,Fremont,all,0.00358405966638311,0.0015667724092444,0.00144363751697491,0.00328398423894796,0.00746705237386349,0.00328369668485595
2018-W46,Fremont,all,0.0051248658166288,0.00189940477830714,0.00237454258685888,0.00480543750382798,0.00972243934435738,0.00480491675348462
2018-W47,Fremont,all,0.00737451612354973,0.00242890530827393,0.00372924567364943,0.00700437487892824,0.0131540465157724,0.007003574833979
2018-W48,Fremont,all,0.0100127423853988,0.00297481591332879,0.00542183869243436,0.00959808682084248,0.0169875897007346,0.00959739539438094
2018-W49,Fremont,all,0.0136135541363837,0.00367879963890909,0.0078029591187474,0.0131421579384593,0.022126271346639,0.0131420352548641
2018-W50,Fremont,all,0.0204382756313704,0.0050728539467072,0.0122729144917102,0.0198363958693436,0.0320461628290752,0.0198368883903614
2018-W51,Fremont,all,0.0364052133845848,0.00838515772928149,0.0227025900563621,0.0354763421505552,0.0554177899009204,0.0354764656507823
2018-W52,Fremont,all,0.066897520496567,0.0145345269357111,0.0428825247776557,0.0653723817881959,0.0996269751858416,0.065372108061823
2019-W01,Fremont,all,0.114202623089728,0.0238257381468734,0.0745487150457693,0.111795574705063,0.167605973905221,0.111794689907586
2019-W02,Fremont,all,0.163340619267428,0.033312656802376,0.107681249079315,0.160046055080762,0.237823253065579,0.160042716502768
2019-W03,Fremont,all,0.116484940343926,0.0235646168275635,0.0770600294485312,0.114172157826428,0.169128870553922,0.114168305283796
2019-W04,Fremont,all,0.0696582595651565,0.0141839390568868,0.045952306237566,0.0682575884221345,0.101365261521481,0.0682565802710653
2019-W05,Fremont,all,0.0662534507385836,0.0134592877388051,0.0437532348184174,0.0649272442078612,0.0963406067896581,0.064923468155929
2019-W06,Fremont,all,0.0719036664362578,0.0146082272076066,0.0474835365478246,0.0704641469747567,0.104560941089278,0.0704595943638774
2019-W07,Fremont,all,0.0770370093803888,0.015653451909593,0.0508677561721171,0.0754942771738626,0.112026747338326,0.0754912497100785
2019-W08,Fremont,all,0.0787556856748514,0.0160101119699801,0.0519876876356015,0.0771771133265683,0.114535270889019,0.0771774999431013
2019-W09,Fremont,all,0.0751346834846753,0.0152880580750329,0.0495725606324379,0.0736260005496971,0.109293124974649,0.0736304718144685
2019-W10,Fremont,all,0.0703566742877088,0.0143282626435566,0.0463981593032924,0.0689415551073745,0.10236386419482,0.0689493982854641
2019-W11,Fremont,all,0.0707419817238634,0.0144029063208022,0.046654426279529,0.0693198454548382,0.102908331667925,0.0693301630431681
2019-W12,Fremont,all,0.0794108381864844,0.0161429064123087,0.0524047315404372,0.0778192087056118,0.115453769636136,0.0778319105018834
2019-W13,Fremont,all,0.0933695164746913,0.0189607332590985,0.0616438875380892,0.0915018883312621,0.135699027853113,0.0915167372627716
2019-W14,Fremont,all,0.10990388197518,0.022353020636121,0.0725152867165828,0.107698902851904,0.159821397741032,0.107714028150575
2019-W15,Fremont,all,0.0964788131164246,0.0197597971450752,0.0634705727393677,0.0945168272496072,0.140646152378444,0.094527711002388
2019-W16,Fremont,all,0.0789475724667569,0.0163787469930274,0.051652675431643,0.0773015248575931,0.115619318035905,0.0773072556599409
2019-W17,Fremont,all,0.0645728563199892,0.0136529537579104,0.0419011590148989,0.0631761595645247,0.0952171751963886,0.0631773485548307
2019-W18,Fremont,all,0.0537216848741686,0.0116604917416447,0.0344551424730674,0.0524992368674771,0.0799834958370486,0.0524964593832167
2019-W19,Fremont,all,0.0430130527558529,0.00967194474596323,0.0271417812392281,0.0419652055402212,0.0648965011199401,0.0419594456705725
2019-W20,Fremont,all,0.0319396232938966,0.00751723724358281,0.0197173582324726,0.0310901366725867,0.0490503157345359,0.0310825922863645
2019-W21,Fremont,all,0.0226376676980779,0.00563629728749036,0.0135828249387511,0.0219670321460073,0.0355652039066194,0.0219584902197326
2019-W22,Fremont,all,0.0146208356669197,0.00389173087132626,0.0084622133318924,0.0141288830577421,0.0236295356109703,0.0141210827693054
2019-W23,Fremont,all,0.00976597194772329,0.00280209733894585,0.00541193899594337,0.00938720894613267,0.0163226281016172,0.00937991142885515
2019-W24,Fremont,all,0.00687048732565594,0.0021376892612202,0.0036190718305742,0.00656027603863373,0.0119331409501287,0.00655330579526931
2019-W25,Fremont,all,0.00488865279896594,0.0016572924159059,0.00242892978505783,0.00462984113833142,0.008864565419294,0.00462359482793122
2019-W26,Fremont,all,0.00373787772059455,0.00138353301555433,0.0017398938292425,0.00350545468288984,0.00710195430844359,0.0034996186286167
2019-W27,Fremont,all,0.00311962451868907,0.00126149661212528,0.00135185476562542,0.00289211550709759,0.00622920468216723,0.0028862870806047
2019-W28,Fremont,all,0.00274271613659009,0.00121379002923248,0.00109764762161888,0.00250808561735074,0.00577591645096239,0.00250221099538235
2019-W29,Fremont,all,0.00242960549665115,0.001181062923347,0.00088831543158844,0.00218510742135122,0.00542122425872022,0.00217944704375926
2019-W30,Fremont,all,0.0020211657843479,0.0010847130083618,0.000665926598924564,0.00178090305619837,0.00480495346270594,0.00177605146049719
2019-W31,Fremont,all,0.00146556035809339,0.000874124722480817,0.000427648262984604,0.00125867795833292,0.00373647059530415,0.00125525700993825
2019-W32,Fremont,all,0.000906100133291437,0.000608357441734949,0.000227739908500007,0.000752272727983252,0.00250352189885249,0.000750404099452578
2019-W33,Fremont,all,0.000518000742592271,0.00040064464982621,0.000106934926744126,0.000409744056688092,0.00157747560478612,0.000409002756089427
2019-W34,Fremont,all,0.000291343737643265,0.000267969536085528,4.60081540380039e-05,0.000214433351916815,0.000998479898968985,0.000214363905236163
2019-W35,Fremont,all,0.000167427672790839,0.000190233142160064,1.8382211716982e-05,0.00011061577126266,0.000658540685673124,0.000110867535783317
2019-W36,Fremont,all,0.000100881210658969,0.000147781180851584,6.85257586173823e-06,5.68767833756944e-05,0.000460569488892839,5.72182377070604e-05
2018-W45,Georgetown,all,0.00445853509090427,0.00287729925172479,0.00116328218042352,0.00374617628187532,0.0118398097594031,0.00376380641860321
2018-W46,Georgetown,all,0.00633026927852261,0.00357526671302428,0.001944816388982,0.00551190828898568,0.0153898227884154,0.00553246037508351
2018-W47,Georgetown,all,0.00905452872823551,0.00458920023659925,0.00313920913227196,0.00807639804255985,0.0205534809880634,0.0080980349862095
2018-W48,Georgetown,all,0.0122344833066072,0.00560252914749435,0.00470374747237366,0.0111236398115628,0.0261107473576093,0.0111435261893949
2018-W49,Georgetown,all,0.0165673597917587,0.00687782118594772,0.00697669176303976,0.0153012124777881,0.0333988204500078,0.0153180605375765
2018-W50,Georgetown,all,0.0247680847587432,0.00936348481170369,0.0112891670117079,0.023167794181304,0.047410054361039,0.0231819093651119
2018-W51,Georgetown,all,0.0438716615222897,0.0151890148880496,0.0214018265060729,0.0414573290284241,0.0801808321597362,0.0414690645520707
2018-W52,Georgetown,all,0.0800194717843273,0.0256261924521975,0.0412546766384809,0.0762069569585135,0.140648232179803,0.0762153774343353
2019-W01,Georgetown,all,0.135365411051255,0.0406139855804178,0.0728505553134293,0.129655398779537,0.230622240415368,0.129660056506711
2019-W02,Georgetown,all,0.191801391556805,0.0547326020939999,0.106483877828632,0.184438842135544,0.319322851764512,0.184440128946447
2019-W03,Georgetown,all,0.135574893976485,0.0373600971174396,0.0768458286833784,0.130703046559042,0.222225026668089,0.130701806557284
2019-W04,Georgetown,all,0.0804128964909443,0.0217518685928448,0.0460707795961546,0.0776231295319123,0.13074318971793,0.077621553275472
2019-W05,Georgetown,all,0.0758888914231817,0.0201998603065276,0.0438834087916216,0.0733354351029749,0.122545909604199,0.0733291417916743
2019-W06,Georgetown,all,0.0816808927515728,0.0215610408480482,0.047458175932156,0.0789757669648327,0.131442698576036,0.0789647490521945
2019-W07,Georgetown,all,0.0867758135530732,0.022835740483515,0.0505071790186882,0.0839186797196221,0.139468349180613,0.0839043055179902
2019-W08,Georgetown,all,0.0879940664262389,0.0231873246438619,0.0511784866464424,0.085089440820574,0.141509917375465,0.0850742240361335
2019-W09,Georgetown,all,0.0832068802939058,0.0220391397636024,0.0482537133061278,0.0804332278688811,0.134102898546801,0.0804200297737313
2019-W10,Georgetown,all,0.0770457843262672,0.0205812101901751,0.0444655988424701,0.0744357427081471,0.124619294399143,0.0744258313956104
2019-W11,Georgetown,all,0.0763225886724022,0.020624854935159,0.043757820893016,0.0736797313830456,0.124059631860939,0.0736724074934026
2019-W12,Georgetown,all,0.0840524295976198,0.0230629636197104,0.0477656760460756,0.0810564790030409,0.137529711371853,0.0810509713001502
2019-W13,Georgetown,all,0.0964422487797919,0.0270227356322765,0.0541349234500599,0.0928656872435192,0.159264391318647,0.092862130047677
2019-W14,Georgetown,all,0.110094085218544,0.031745528410574,0.0607393143982378,0.105784161720705,0.184170461211435,0.105782210870079
2019-W15,Georgetown,all,0.0930655366113376,0.027886228127991,0.0501307517099269,0.089149426876649,0.158468927409859,0.0891494560255823
2019-W16,Georgetown,all,0.072825629840483,0.0229002860869759,0.0380164398172221,0.0694718551331996,0.126887453740865,0.0694731507830027
2019-W17,Georgetown,all,0.056642054209596,0.0188650919038909,0.0284250892412666,0.0537398073107535,0.101529898551428,0.0537426947140078
2019-W18,Georgetown,all,0.0446273596373468,0.0158790351274753,0.0213403249429884,0.0420451240183935,0.0827541553140689,0.0420507161525173
2019-W19,Georgetown,all,0.0338054909073129,0.0129527807655672,0.0152541354288372,0.03156761519241,0.0652209976540532,0.0315766371418808
2019-W20,Georgetown,all,0.0237523806669213,0.00986766228595639,0.0100086357659964,0.0219348239002953,0.0479452040873181,0.0219466820754931
2019-W21,Georgetown,all,0.0159562824463476,0.00722761327296252,0.00621059923638197,0.0145347140807989,0.0338755958005997,0.0145480360720267
2019-W22,Georgetown,all,0.00979312140433874,0.00485805106738454,0.00348132524049932,0.00877298985270378,0.0219720897897679,0.00878559856527003
2019-W23,Georgetown,all,0.00623363415409667,0.00339635865882652,0.00200174127326549,0.00547388397982528,0.0148381889917713,0.0054853664718851
2019-W24,Georgetown,all,0.00419302599842167,0.00251353177613478,0.00120336964158833,0.00359635403331282,0.0106207604900302,0.00360679562930441
2019-W25,Georgetown,all,0.00286265317544659,0.00189031776705279,0.000726421991905812,0.00238882634602294,0.00773340454283983,0.00239808186546876
2019-W26,Georgetown,all,0.00210854824920789,0.00153432494377702,0.000468405765189209,0.00170493771824926,0.00608263953636856,0.00171346164689061
2019-W27,Georgetown,all,0.00170210893785854,0.00136486558536514,0.000327889932235615,0.00132791331960316,0.00524531975307572,0.00133624047170762
2019-W28,Georgetown,all,0.00145295957512593,0.00128470674499445,0.000240234032261678,0.00108848612072999,0.00478398759750157,0.00109685789011658
2019-W29,Georgetown,all,0.0012539358471154,0.00122469854559913,0.000175853146080755,0.000897063013422902,0.00441229576015075,0.000905362027213305
2019-W30,Georgetown,all,0.00101941114309952,0.00110294650027758,0.000119619263277161,0.000691925028068709,0.00383436130272123,0.000699483304889513
2019-W31,Georgetown,all,0.000724434947275081,0.000872059959726869,6.99899145312908e-05,0.000462910945661249,0.00291364832196863,0.000468770676187733
2019-W32,Georgetown,all,0.00044012277187241,0.00059443506537361,3.41985251842344e-05,0.000261896540219869,0.00189601588135857,0.000265665223424181
2019-W33,Georgetown,all,0.000247851419361837,0.000381588820532864,1.49091344886967e-05,0.000135006699367965,0.00114837646906984,0.000137174495833666
2019-W34,Georgetown,all,0.000137626494564049,0.000247703097425091,6.04933397235117e-06,6.68424048283304e-05,0.000689510437791852,6.80251125242863e-05
2019-W35,Georgetown,all,7.82508778430774e-05,0.000170720797560999,2.31717512902339e-06,3.26049210396186e-05,0.000425507775402321,3.32394006740895e-05
2019-W36,Georgetown,all,4.67525807459854e-05,0.000129770142201831,8.39450768361148e-07,1.58466097674095e-05,0.00027530491796167,1.6188498623359e-05
2018-W45,Green Lake,all,0.00319436967972327,0.00169275531268714,0.00106903534876598,0.00282255376006813,0.00755096549257206,0.00281189021654989
2018-W46,Green Lake,all,0.00457726654816308,0.00209182050275309,0.0017794081067653,0.00416312861474336,0.00984886885027789,0.00414981298693868
2018-W47,Green Lake,all,0.00660384240365312,0.00269089554545983,0.00284433668484249,0.00611562521097091,0.0132595420881562,0.00610077030861367
2018-W48,Green Lake,all,0.00899554437607222,0.00329901026312311,0.00421662913815477,0.00844550812731862,0.017011837080648,0.00843130245495179
2018-W49,Green Lake,all,0.0122749506744283,0.00407109696775894,0.00619002466882221,0.0116508799460151,0.0220030319141627,0.0116387915178478
2018-W50,Green Lake,all,0.0184971032463448,0.00558312813837943,0.00992711287073915,0.0177080286744299,0.0316386092609167,0.0176982296986684
2018-W51,Green Lake,all,0.0330645457452534,0.00915258379656498,0.0187007266334056,0.0318662252428863,0.0543308035761617,0.0318579705542803
2018-W52,Green Lake,all,0.0609816532560905,0.0156893115973549,0.0359333169766527,0.0590583574230627,0.0970633808357417,0.0590527932741137
2019-W01,Green Lake,all,0.104597039811014,0.0254209110436251,0.0635073309098618,0.101638375985153,0.162622463185783,0.101635704971605
2019-W02,Green Lake,all,0.150741724886594,0.0352315735383773,0.0933379806573261,0.146785887341167,0.230770352683538,0.146784281767979
2019-W03,Green Lake,all,0.108670062889153,0.0248249220449116,0.0680389124988291,0.105940888470379,0.164902541865489,0.105940736558507
2019-W04,Green Lake,all,0.0659437911554809,0.01496933939709,0.0414103477233401,0.0643077246685121,0.0998202575024791,0.0643098826753094
2019-W05,Green Lake,all,0.0638404519484427,0.0143540125520216,0.040273550811226,0.0622854750935925,0.0962915031051572,0.0622863384639681
2019-W06,Green Lake,all,0.0706311587107356,0.0158046060625784,0.0446581501641245,0.0689266664045801,0.106341177586052,0.0689279330288487
2019-W07,Green Lake,all,0.077281687740216,0.017242605223267,0.0489275591139816,0.075427116551107,0.116223565413879,0.0754301451868953
2019-W08,Green Lake,all,0.0808421012018291,0.0180086372918095,0.0512163450695212,0.0789079645605548,0.121500313403967,0.0789134980095652
2019-W09,Green Lake,all,0.0789611890591511,0.0175774229324826,0.0500374732947106,0.0770745829414299,0.118634865869064,0.0770827893709828
2019-W10,Green Lake,all,0.0756143711783905,0.0168247483637119,0.0479233012097475,0.073809312410194,0.113579009902704,0.0738200271545965
2019-W11,Green Lake,all,0.0775734822599326,0.0172431706278177,0.0491856938912032,0.0757252746339385,0.116471050773003,0.0757384791106238
2019-W12,Green Lake,all,0.0886918282286901,0.0196854946211592,0.0562733391545603,0.0865847326037018,0.13308818963585,0.0866006611689322
2019-W13,Green Lake,all,0.106014629492199,0.0235285157123745,0.067267969397516,0.10349636782485,0.159078840013996,0.103514703000565
2019-W14,Green Lake,all,0.126678045040403,0.0282117946285199,0.0802543475957709,0.123648822179335,0.190340256575214,0.123666977367233
2019-W15,Green Lake,all,0.112645872924281,0.0253338614985006,0.0710402072443985,0.109900806520627,0.169889649560326,0.109913454385952
2019-W16,Green Lake,all,0.0931217167788292,0.021298473817892,0.0582609323534553,0.090777636083604,0.141353049642432,0.0907848572276933
2019-W17,Green Lake,all,0.0768330445927871,0.0180005388325385,0.0475133010879214,0.0748074638650676,0.117723134424288,0.0748104029602049
2019-W18,Green Lake,all,0.0644690997089872,0.0155976411912058,0.039232584610043,0.0626612452795748,0.10005007780802,0.0626604894596058
2019-W19,Green Lake,all,0.0521392249935318,0.0131521490967588,0.0310502661516776,0.0505555932601202,0.0823087773828459,0.0505514760014062
2019-W20,Green Lake,all,0.039177575243669,0.0104104414270801,0.0226808746460614,0.0378636088890998,0.0632289768510422,0.0378566269142655
2019-W21,Green Lake,all,0.0281642317167838,0.00796460010229841,0.0157318961819263,0.0271014093799597,0.046729296576551,0.0270919640812037
2019-W22,Green Lake,all,0.0184796402216203,0.00561485632605846,0.0098765106375574,0.0176814876646839,0.0317060821499325,0.0176716340003342
2019-W23,Green Lake,all,0.0125605052684953,0.00413013591103681,0.00637090378066353,0.0119320015772961,0.0224073554061607,0.0119218220341158
2019-W24,Green Lake,all,0.0090067042699979,0.00322107432841866,0.00430146356722659,0.00848067955291771,0.0167881984551381,0.00847017527751671
2019-W25,Green Lake,all,0.00654406957523706,0.00255497018536948,0.00291878651751328,0.00609593423093106,0.012802873873853,0.00608571049525255
2019-W26,Green Lake,all,0.0051202474787528,0.00218561328255625,0.00211747087665727,0.00470916832043608,0.0105513082816659,0.00469878209757778
2019-W27,Green Lake,all,0.00438257097373351,0.00204573310706006,0.00166932787988735,0.00397122671459385,0.00953946458751318,0.00395991829232389
2019-W28,Green Lake,all,0.00395942386723694,0.00202324469016806,0.00137802356698222,0.00352577461857326,0.00913214407344897,0.00351317617011166
2019-W29,Green Lake,all,0.00360967898035177,0.00202450014248854,0.00113598562115763,0.00314832078197882,0.00885648072719884,0.00313465330751271
2019-W30,Green Lake,all,0.00309377713161619,0.00191189565204328,0.000868984841338662,0.00263178631881113,0.00811167552824049,0.00261833534712676
2019-W31,Green Lake,all,0.00231288237550569,0.00158353553010551,0.000570356396565998,0.00190843973376225,0.00651476237420175,0.00189731526478664
2019-W32,Green Lake,all,0.00147486487128633,0.00113114078797825,0.000311000033144362,0.00117030463270328,0.00450084747943224,0.0011628678855424
2019-W33,Green Lake,all,0.000869970856738687,0.000763025813296755,0.000149914529493987,0.000654048216708597,0.00291637919277829,0.000649856553388077
2019-W34,Green Lake,all,0.000505085195578254,0.000521977155110319,6.64118781617132e-05,0.000351227681208213,0.00189213473214374,0.000349276458613654
2019-W35,Green Lake,all,0.000299759310854326,0.000379075625529961,2.73906130328524e-05,0.000185930968848407,0.00127530030880695,0.000185294444495991
2019-W36,Green Lake,all,0.000186617961725142,0.000301918304667968,1.05564276705351e-05,9.81193098168491e-05,0.000909539766155469,9.81236097906246e-05
2018-W45,Greenwood/Phinney Ridge,all,0.00292031008191464,0.00138109760880668,0.00107971642466665,0.00263996615004458,0.00631863701180838,0.00265469277867309
2018-W46,Greenwood/Phinney Ridge,all,0.00429913169285783,0.00173262060467168,0.00184361103852194,0.00398748256017689,0.00847501818614908,0.00400568738643306
2018-W47,Greenwood/Phinney Ridge,all,0.00636868260323286,0.00227696584697538,0.00301431227509251,0.00599692833622001,0.011781134547036,0.00601650876105912
2018-W48,Greenwood/Phinney Ridge,all,0.00890459586564169,0.00285852347448711,0.00456372604869003,0.0084784464711625,0.0156188621952837,0.00849661763039393
2018-W49,Greenwood/Phinney Ridge,all,0.0124670290997303,0.00361732107856902,0.00683310485854851,0.0119732142413733,0.0208698299604009,0.0119887531686906
