encountered_week,residence_neighborhood_district_name,site_type,sex,flu_shot,pathogen,n,positive,time_row,catchment,modeled_count_mean,modeled_count_sd,modeled_count_lower_95_CI,modeled_count_median,modeled_count_upper_95_CI,modeled_count_mode
2019-W14,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,22,-2.99913926550973,0.0326643795696516,0.00623972946153409,0.0221386067219281,0.032083640849603,0.0465081694460242,0.0309538467658309
2019-W15,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,23,-2.99913926550973,0.028813343636497,0.00554679857042875,0.0194686316089451,0.0282930456939925,0.0411307088181716,0.0272812838621002
2019-W16,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,24,-2.99913926550973,0.0234983180492788,0.00458399543007506,0.0157923789007938,0.0230628416679381,0.0336924393637586,0.0222166304252274
2019-W17,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,25,-2.99913926550973,0.0190102299166616,0.00377620580917392,0.0126811143806224,0.01864533209284,0.0274245158461127,0.0179369709753825
2019-W18,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,26,-2.99913926550973,0.0155612562093552,0.0031651077024893,0.0102774754699151,0.0152485460050953,0.0226323310277635,0.0146423177329994
2019-W19,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,27,-2.99913926550973,0.0122396577785469,0.00256807693871196,0.00797560574979918,0.0119784686569648,0.0179970047813201,0.0114730819809451
2019-W20,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,28,-2.99913926550973,0.00892951854414802,0.00194963002672658,0.00571550908602718,0.00872377275572365,0.0133204333015291,0.00832695334785947
2019-W21,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,29,-2.99913926550973,0.00623055687666073,0.00142898008000038,0.00389673354667704,0.00607270434624077,0.00946784952379502,0.00576960076568139
2019-W22,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,30,-2.99913926550973,0.0039734670723096,0.000966613078647665,0.00241318004151317,0.00386074838933778,0.00617924395674371,0.00364555288873469
2019-W23,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,31,-2.99913926550973,0.00262851322041331,0.000683401021019755,0.00154121955747709,0.00254377934981024,0.00420139117600945,0.00238334508745458
2019-W24,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,32,-2.99913926550973,0.00183728645456908,0.000513304025415042,0.00103449505606838,0.00176928960467038,0.00302986424510353,0.00164188030565091
2019-W25,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,33,-2.99913926550973,0.00130287242864824,0.000392835657628756,0.000700513770259988,0.00124712569053245,0.00222552051395875,0.0011440148839079
2019-W26,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,34,-2.99913926550973,0.000995828732909081,0.000324539447046917,0.000509102592335309,0.000946478626753191,0.00176692141797344,0.000856631456290098
2019-W27,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,35,-2.99913926550973,0.000832898912077447,0.000293378345681694,0.000403518691867015,0.000785167419559374,0.00153780689753683,0.000699906741073618
2019-W28,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,36,-2.99913926550973,0.000735173755120702,0.000280304693884114,0.000335920301541702,0.000686442452672164,0.00141669290069607,0.000601315404915884
2019-W29,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,37,-2.99913926550973,0.000654374006660664,0.000271183514134009,0.00027986858007555,0.000604016978511371,0.0013216693519476,0.000518273054235174
2019-W30,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,38,-2.99913926550973,0.000546938335692379,0.00024789097454542,0.000216633564650668,0.000497769645484161,0.00116387520091563,0.000416430032778791
2019-W31,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,39,-2.99913926550973,0.000398201253552838,0.000199078885905114,0.000143944467277542,0.000356002284666093,0.000899693863988568,0.000288433123920521
2019-W32,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,40,-2.99913926550973,0.000246944107574779,0.000138460150556314,7.93233391383991e-05,0.000215461752330952,0.000599839200752102,0.000166953183278675
2019-W33,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,41,-2.99913926550973,0.00014137830274754,9.1476733765822e-05,3.84219358180003e-05,0.000118910776694367,0.000377107370296256,8.59362342327282e-05
2019-W34,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,42,-2.99913926550973,7.94494309364107e-05,6.14942184525375e-05,1.69557010187163e-05,6.30869932165675e-05,0.000239085303977146,4.07243335101879e-05
2019-W35,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,43,-2.99913926550973,4.54791094897331e-05,4.37508293726034e-05,6.90857599898753e-06,3.30045416255695e-05,0.000158767708963302,1.77764249102364e-05
2019-W36,Delridge Neighborhoods,at_home,male,FALSE,all,0,0,44,-2.99913926550973,2.71910385303073e-05,3.37841181134481e-05,2.61259156138375e-06,1.7213631886342e-05,0.000112239576305355,7.00608488779301e-06
2018-W45,Downtown,at_home,male,FALSE,all,0,0,1,-2.7802834898909,0.00100190679866321,0.000336140241059548,0.000506677958543453,0.000948161281295547,0.00180720520093765,0.00085180247763906
2018-W46,Downtown,at_home,male,FALSE,all,0,0,2,-2.7802834898909,0.00144270677552269,0.000403696997981414,0.000818143016056162,0.00138708257088451,0.00238693070079103,0.00128466354255122
2018-W47,Downtown,at_home,male,FALSE,all,0,0,3,-2.7802834898909,0.00208768634246085,0.000527166962500956,0.00125010485908657,0.00202190591309193,0.00330271218620449,0.00189842227885432
2018-W48,Downtown,at_home,male,FALSE,all,0,0,4,-2.7802834898909,0.00284821500195392,0.000665180953276215,0.00177060013892134,0.00277183030083819,0.00436343116035346,0.00262639609982369
2018-W49,Downtown,at_home,male,FALSE,all,0,0,5,-2.7802834898909,0.00388849045600178,0.000848769071441104,0.00249173524074461,0.00379797040163451,0.00580201057568552,0.00362391892576589
2018-W50,Downtown,at_home,male,FALSE,all,0,0,6,-2.7802834898909,0.0058567401290814,0.0012066623086223,0.00384751785856497,0.00573580089981696,0.00855729435396564,0.00550171499220917
2018-W51,Downtown,at_home,male,FALSE,all,0,0,7,-2.7802834898909,0.0104646156224161,0.00205152391956196,0.00701817325432616,0.0102690413148904,0.0150286843616368,0.00988909257995194
2018-W52,Downtown,at_home,male,FALSE,all,0,0,8,-2.7802834898909,0.0193120676452373,0.00365169948296243,0.0131406418468362,0.0189760808350283,0.0274030756537734,0.0183217531152003
2019-W01,Downtown,at_home,male,FALSE,all,0,0,9,-2.7802834898909,0.0331772270751539,0.0061298285856835,0.0227798087285066,0.032625729895613,0.0467251069914028,0.0315501648860186
2019-W02,Downtown,at_home,male,FALSE,all,0,0,10,-2.7802834898909,0.0479826641701828,0.0087667047255518,0.0330870849171147,0.0472023103757045,0.0673358072432399,0.0456796967151971
2019-W03,Downtown,at_home,male,FALSE,all,0,0,11,-2.7802834898909,0.0347989475150798,0.00634352162036874,0.0240166242828164,0.0342356569142834,0.0487990072097033,0.0331365041710342
2019-W04,Downtown,at_home,male,FALSE,all,0,0,12,-2.7802834898909,0.0212943276875137,0.00391914063015746,0.0146419091576786,0.0209433448984737,0.0299517097048957,0.0202587282081956
2019-W05,Downtown,at_home,male,FALSE,all,0,0,13,-2.7802834898909,0.0208086406671151,0.00381623790057707,0.0143291443619352,0.0204672887184502,0.0292380218416705,0.0198014980116326
2019-W06,Downtown,at_home,male,FALSE,all,0,0,14,-2.7802834898909,0.0232336102399821,0.00425596011267233,0.0160076960254928,0.0228527062253882,0.0326351229532108,0.022109987222183
2019-W07,Downtown,at_home,male,FALSE,all,0,0,15,-2.7802834898909,0.0256000740272566,0.00468497825159479,0.0176456156897613,0.0251807228960489,0.0359495689269654,0.0243631541563084
2019-W08,Downtown,at_home,male,FALSE,all,0,0,16,-2.7802834898909,0.0268928822958997,0.00491911394781385,0.0185407614061328,0.026452571851141,0.0377596531428508,0.0255941825122072
2019-W09,Downtown,at_home,male,FALSE,all,0,0,17,-2.7802834898909,0.0262941967484498,0.00480898817646541,0.018128673861993,0.0258638881607573,0.0369172688990259,0.0250249513341609
2019-W10,Downtown,at_home,male,FALSE,all,0,0,18,-2.7802834898909,0.0251203190299467,0.00459238852100265,0.0173212607241572,0.0247098985043322,0.0352634478702397,0.0239095875176256
2019-W11,Downtown,at_home,male,FALSE,all,0,0,19,-2.7802834898909,0.0256456126992916,0.00468071973834483,0.0176936510424712,0.0252283391540297,0.0359808789392687,0.0244144339273613
2019-W12,Downtown,at_home,male,FALSE,all,0,0,20,-2.7802834898909,0.0290871628183165,0.00529219084059258,0.0200912169688048,0.0286171739414285,0.0407675633803431,0.0277001153244429
2019-W13,Downtown,at_home,male,FALSE,all,0,0,21,-2.7802834898909,0.0344017441193132,0.00624150393824945,0.0237866797389144,0.0338493393973998,0.0481720664648953,0.0327712482328475
2019-W14,Downtown,at_home,male,FALSE,all,0,0,22,-2.7802834898909,0.0405704142698759,0.00735499647338992,0.028059779639903,0.0399201063238472,0.0567955396813839,0.0386508857449021
2019-W15,Downtown,at_home,male,FALSE,all,0,0,23,-2.7802834898909,0.035542823560011,0.00646640796274538,0.0245490268855758,0.0349693801121975,0.0498122045845214,0.0338503327835731
2019-W16,Downtown,at_home,male,FALSE,all,0,0,24,-2.7802834898909,0.0289191822855767,0.00529906318143116,0.0199197521973423,0.0284460713694099,0.0406211972641571,0.0275230980583341
2019-W17,Downtown,at_home,male,FALSE,all,0,0,25,-2.7802834898909,0.0234180860217297,0.0043332050020044,0.0160700671790298,0.0230275581548839,0.0329970671619852,0.0222660602812652
2019-W18,Downtown,at_home,male,FALSE,all,0,0,26,-2.7802834898909,0.0192240175450089,0.00360289512515352,0.0131266849881993,0.0188952653994336,0.0271995446440437,0.0182547438739631
2019-W19,Downtown,at_home,male,FALSE,all,0,0,27,-2.7802834898909,0.0151651848890143,0.00289268158626831,0.0102834440745169,0.0148967522741877,0.0215806930264511,0.0143743235019819
2019-W20,Downtown,at_home,male,FALSE,all,0,0,28,-2.7802834898909,0.0110966730882286,0.00216834760219453,0.00745162471627657,0.0108907806603537,0.0159183655009047,0.0104906692994824
2019-W21,Downtown,at_home,male,FALSE,all,0,0,29,-2.7802834898909,0.0077638613995174,0.00156676922718875,0.00514438918041109,0.00761040643448605,0.0112605203268057,0.00731281661172074
2019-W22,Downtown,at_home,male,FALSE,all,0,0,30,-2.7802834898909,0.00496290575423132,0.00104424230592278,0.00322969631134228,0.00485652056568316,0.00730448101687669,0.00465075933932406
2019-W23,Downtown,at_home,male,FALSE,all,0,0,31,-2.7802834898909,0.00328829632054187,0.000727235241848636,0.0020923704773611,0.00321059892748041,0.00492874397910713,0.00306094329307059
2019-W24,Downtown,at_home,male,FALSE,all,0,0,32,-2.7802834898909,0.00229974401236177,0.000537895044666034,0.00142500026006714,0.00223910520250611,0.003521592978205,0.00212288300053308
2019-W25,Downtown,at_home,male,FALSE,all,0,0,33,-2.7802834898909,0.00162950100936346,0.000405271665629772,0.000978888617242205,0.00158111010322945,0.0025572470467558,0.00148896615646688
2019-W26,Downtown,at_home,male,FALSE,all,0,0,34,-2.7802834898909,0.00124306121294946,0.000329414933881341,0.000721825837203886,0.0012013190848964,0.00200337030723208,0.00112245103817317
2019-W27,Downtown,at_home,male,FALSE,all,0,0,35,-2.7802834898909,0.00103663229770581,0.000292724467135287,0.000580762344222353,0.000997246178356242,0.00171840178999846,0.000923541280200311
2019-W28,Downtown,at_home,male,FALSE,all,0,0,36,-2.7802834898909,0.000911400994717725,0.00027494050158847,0.000490833348671704,0.000872060480833209,0.00155813436431268,0.000799312255730839
2019-W29,Downtown,at_home,male,FALSE,all,0,0,37,-2.7802834898909,0.0008072182038069,0.000261922158806027,0.000414923064520054,0.00076721729234301,0.0014298850226305,0.000694316305707468
2019-W30,Downtown,at_home,male,FALSE,all,0,0,38,-2.7802834898909,0.000670774016781333,0.000236511202858842,0.000325492630539757,0.000632017863097642,0.00123949441475329,0.000562631213142616
2019-W31,Downtown,at_home,male,FALSE,all,0,0,39,-2.7802834898909,0.000485206467918807,0.000188473670841416,0.000218769620663499,0.000451838120019492,0.000944804046393769,0.00039338050971855
2019-W32,Downtown,at_home,male,FALSE,all,0,0,40,-2.7802834898909,0.000298705915030256,0.00013103561586585,0.000121448124689272,0.000273319712379442,0.000623441323370663,0.00023005644296929
2019-W33,Downtown,at_home,male,FALSE,all,0,0,41,-2.7802834898909,0.000169631909470602,8.7411013483926e-05,5.88609827938114e-05,0.000150756390870959,0.000390431103037999,0.000119859937361603
2019-W34,Downtown,at_home,male,FALSE,all,0,0,42,-2.7802834898909,9.44848405372275e-05,5.97197195888402e-05,2.5785926019345e-05,7.993662835318e-05,0.000248595720100621,5.76017171286242e-05
2019-W35,Downtown,at_home,male,FALSE,all,0,0,43,-2.7802834898909,5.35669754332633e-05,4.31656738308753e-05,1.03792224861074e-05,4.17923425201926e-05,0.000166563799832504,2.55567578434863e-05
2019-W36,Downtown,at_home,male,FALSE,all,0,0,44,-2.7802834898909,3.16943678423577e-05,3.36577423362878e-05,3.86972096657758e-06,2.17801541610309e-05,0.000119058748976424,1.02574797972763e-05
2018-W45,East,at_home,male,FALSE,all,0,0,1,-2.7802834898909,0.000874195253055567,0.00030666908204197,0.00042533029899926,0.000824365058012118,0.00161098956371091,0.00073553052822118
2018-W46,East,at_home,male,FALSE,all,0,0,2,-2.7802834898909,0.00128054689980693,0.000377317413820327,0.000700863222509636,0.00122741498057274,0.002166445510213,0.00113025386136439
2018-W47,East,at_home,male,FALSE,all,0,0,3,-2.7802834898909,0.00188510762462419,0.000501112964565988,0.00109506080446498,0.00182068603649709,0.00304503046487289,0.00170058888510627
2018-W48,East,at_home,male,FALSE,all,0,0,4,-2.7802834898909,0.00261622822412614,0.000641143704608039,0.00158600705756136,0.00253988749973734,0.00408408006727565,0.00239542069473294
2018-W49,East,at_home,male,FALSE,all,0,0,5,-2.7802834898909,0.00363346026360172,0.000828447559926108,0.00228120188219702,0.00354156351043665,0.00551077596651071,0.00336571881805461
2018-W50,East,at_home,male,FALSE,all,0,0,6,-2.7802834898909,0.00556465024230815,0.00119087286904644,0.00359587738569137,0.00544065364352612,0.00824231940909452,0.00520157493924079
2018-W51,East,at_home,male,FALSE,all,0,0,7,-2.7802834898909,0.0100877295973188,0.00204095785135357,0.00667856754423325,0.00988666301205349,0.0146460139710648,0.00949692589844901
2018-W52,East,at_home,male,FALSE,all,0,0,8,-2.7802834898909,0.0188159397841039,0.00364627933369077,0.0126796069753287,0.0184717633394056,0.0269187278484022,0.0178027005110699
2019-W01,East,at_home,male,FALSE,all,0,0,9,-2.7802834898909,0.0325382506591338,0.00612300920046417,0.0221839525752811,0.0319767601477246,0.046100125347005,0.0308831785363316
2019-W02,East,at_home,male,FALSE,all,0,0,10,-2.7802834898909,0.0471199975279157,0.0087308849395983,0.0323192508490449,0.0463313996748557,0.0664254004937916,0.0447940070005292
2019-W03,East,at_home,male,FALSE,all,0,0,11,-2.7802834898909,0.0340833320625113,0.00628819875305704,0.0234152561891646,0.0335182223877461,0.0479796403348179,0.0324160920452165
2019-W04,East,at_home,male,FALSE,all,0,0,12,-2.7802834898909,0.0207388341812671,0.0038606437478402,0.0141956075943868,0.0203897330708996,0.0292758320030768,0.0197091296478483
2019-W05,East,at_home,male,FALSE,all,0,0,13,-2.7802834898909,0.0201429770047169,0.00373641630513542,0.0138062582577111,0.0198063673250914,0.0284018992021624,0.0191500952578112
2019-W06,East,at_home,male,FALSE,all,0,0,14,-2.7802834898909,0.0224103098045675,0.00414976141116624,0.0153699026239667,0.0220372868649396,0.0315805813467148,0.0213099923450006
2019-W07,East,at_home,male,FALSE,all,0,0,15,-2.7802834898909,0.0247135493656992,0.00456736477643233,0.0169618887755277,0.0243038656825554,0.0348042352382008,0.023505030664115
2019-W08,East,at_home,male,FALSE,all,0,0,16,-2.7802834898909,0.026120237844242,0.00481985716483486,0.0179387895815002,0.0256883572223809,0.0367676692125071,0.0248462033033174
2019-W09,East,at_home,male,FALSE,all,0,0,17,-2.7802834898909,0.0258258912647581,0.00476111439831149,0.0177444047292379,0.0253992760937005,0.0363437701038905,0.0245673709506962
2019-W10,East,at_home,male,FALSE,all,0,0,18,-2.7802834898909,0.0250916543348321,0.00462146693117978,0.0172481335124864,0.0246773824912552,0.0353017665304698,0.0238695116890069
2019-W11,East,at_home,male,FALSE,all,0,0,19,-2.7802834898909,0.0261415824596673,0.00480560313824469,0.0179848303646981,0.0257109535084495,0.0367583770499842,0.0248711204812254
2019-W12,East,at_home,male,FALSE,all,0,0,20,-2.7802834898909,0.0302950625489834,0.00555214879992135,0.0208681842333761,0.0297983339344161,0.0425592343029001,0.0288296327947969
2019-W13,East,at_home,male,FALSE,all,0,0,21,-2.7802834898909,0.0365589067822138,0.00668322394389489,0.0252083343189406,0.0359619319559301,0.0513190899837448,0.0347977110717951
2019-W14,East,at_home,male,FALSE,all,0,0,22,-2.7802834898909,0.0437869894414982,0.00800068516101495,0.0301987530551036,0.0430722833864916,0.061457051818362,0.0416785166549495
2019-W15,East,at_home,male,FALSE,all,0,0,23,-2.7802834898909,0.0387340924989084,0.00710552415339471,0.0266732669231364,0.0380970412009568,0.0544333387613743,0.03685494273691
2019-W16,East,at_home,male,FALSE,all,0,0,24,-2.7802834898909,0.0316428969597071,0.00585117091042317,0.0217231744328743,0.0311143867453395,0.0445812845686402,0.0300843436615296
2019-W17,East,at_home,male,FALSE,all,0,0,25,-2.7802834898909,0.025628823765887,0.004792129681326,0.0175184259561419,0.0251914269040841,0.0362376747012,0.0243394770828586
2019-W18,East,at_home,male,FALSE,all,1,1,26,-2.7802834898909,0.0209741666647166,0.00398048017851841,0.0142530043718708,0.020605769733362,0.0297998965512988,0.0198888105736592
2019-W19,East,at_home,male,FALSE,all,0,0,27,-2.7802834898909,0.0164594963503781,0.00318918240923407,0.0110919699362855,0.0161586563171905,0.0235460123177727,0.0155738559167549
2019-W20,East,at_home,male,FALSE,all,0,0,28,-2.7802834898909,0.0119555757303166,0.00238374941388544,0.00796185772228394,0.0117248531401734,0.0172681172819736,0.0112770990996594
2019-W21,East,at_home,male,FALSE,all,0,0,29,-2.7802834898909,0.00828124748295644,0.00171510047987111,0.00542500698449626,0.00810956913886668,0.0121187846851323,0.00777719009219521
2019-W22,East,at_home,male,FALSE,all,0,0,30,-2.7802834898909,0.00522497557826989,0.00113605838845629,0.0033474826407604,0.00510648355136298,0.0077794914576259,0.0048777959384309
2019-W23,East,at_home,male,FALSE,all,0,0,31,-2.7802834898909,0.00340742135253012,0.000784745119603473,0.00212288742128699,0.00332155976416553,0.00518238153116226,0.00315655093710809
2019-W24,East,at_home,male,FALSE,all,0,0,32,-2.7802834898909,0.00233967411818744,0.000574604805208407,0.00140978844944187,0.00227343088810163,0.00364820868275167,0.00214680743940473
2019-W25,East,at_home,male,FALSE,all,0,0,33,-2.7802834898909,0.00162436500247381,0.000427826718590035,0.000940687201199121,0.00157228003415872,0.00260642600223213,0.00147337309012473
2019-W26,East,at_home,male,FALSE,all,0,0,34,-2.7802834898909,0.00121198606026573,0.000343073827297363,0.000671418877809324,0.00116785897790204,0.0020057486720808,0.00108470029593077
2019-W27,East,at_home,male,FALSE,all,0,0,35,-2.7802834898909,0.00098710505103912,0.000300315345483575,0.00052076092266412,0.000946345089610791,0.00168723401083631,0.000870225815844534
2019-W28,East,at_home,male,FALSE,all,0,0,36,-2.7802834898909,0.000846657219143597,0.000277373601856756,0.000422919608657692,0.000806909037385569,0.00149897116780375,0.0007334921778101
2019-W29,East,at_home,male,FALSE,all,0,0,37,-2.7802834898909,0.000731292512314446,0.000259301113414688,0.000342830415556281,0.000691883775910382,0.00134704550036299,0.000620028635811686
2019-W30,East,at_home,male,FALSE,all,0,0,38,-2.7802834898909,0.000592705287331639,0.00022919562813088,0.000257591713337457,0.000555473039374992,0.00114295817878424,0.000488583482907319
2019-W31,East,at_home,male,FALSE,all,0,0,39,-2.7802834898909,0.000418278428724532,0.000178229666071956,0.000165929704909334,0.000386987983201817,0.000851786555279744,0.000331812318013698
2019-W32,East,at_home,male,FALSE,all,0,0,40,-2.7802834898909,0.000251332187076205,0.00012040919116287,8.85323542936288e-05,0.000228069294415268,0.000549136396521604,0.000188049850929082
2019-W33,East,at_home,male,FALSE,all,0,0,41,-2.7802834898909,0.000139359154707194,7.76712691724064e-05,4.14935305753277e-05,0.000122471345554574,0.000335590872115174,9.45328241205642e-05
2019-W34,East,at_home,male,FALSE,all,0,0,42,-2.7802834898909,7.58137258685585e-05,5.11776172514549e-05,1.77181363454249e-05,6.31643713348967e-05,0.000208054780446766,4.36029384499376e-05
2019-W35,East,at_home,male,FALSE,all,0,0,43,-2.7802834898909,4.1990449187976e-05,3.56961897773631e-05,6.98018878265625e-06,3.21004967392085e-05,0.000135579945258208,1.84716426887719e-05
2019-W36,East,at_home,male,FALSE,all,0,0,44,-2.7802834898909,2.4276728894619e-05,2.69311925513035e-05,2.55573959781248e-06,1.62578950937857e-05,9.4204568255455e-05,7.05124219675492e-06
2018-W45,Greater Duwamish,at_home,male,FALSE,all,0,0,1,-2.99913926550973,0.000698321462697146,0.000248406587857768,0.000329103955849457,0.000659619795168327,0.00129066837461796,0.000589580541834588
2018-W46,Greater Duwamish,at_home,male,FALSE,all,0,0,2,-2.99913926550973,0.00103367562082489,0.000309816116518196,0.000550445208821798,0.00099226531023376,0.00175509146727617,0.000915639902902022
2018-W47,Greater Duwamish,at_home,male,FALSE,all,0,0,3,-2.99913926550973,0.0015375972114068,0.000415843601790614,0.000875032751059176,0.0014863258992449,0.00249442312950945,0.00138999162323523
2018-W48,Greater Duwamish,at_home,male,FALSE,all,0,0,4,-2.99913926550973,0.00215565910159047,0.00053671652005648,0.00128804801877781,0.00209341974114172,0.00337947998753652,0.00197511390633877
2018-W49,Greater Duwamish,at_home,male,FALSE,all,0,0,5,-2.99913926550973,0.00302247247404408,0.000698702656946754,0.00187910644216513,0.00294591536520078,0.0046034193459959,0.00279911276108533
2018-W50,Greater Duwamish,at_home,male,FALSE,all,0,0,6,-2.99913926550973,0.00466910770929542,0.00101095174497411,0.00299718760172774,0.00456402971787921,0.00694151352645597,0.00436130487587453
2018-W51,Greater Duwamish,at_home,male,FALSE,all,0,0,7,-2.99913926550973,0.00852703005617612,0.00174263393211162,0.00561905253522889,0.00835456191775332,0.0124209652316761,0.00802039385478549
2018-W52,Greater Duwamish,at_home,male,FALSE,all,0,0,8,-2.99913926550973,0.0160001356555088,0.00312843724671142,0.010742251642279,0.0157026394188586,0.0229580077332677,0.0151245629025491
2019-W01,Greater Duwamish,at_home,male,FALSE,all,0,0,9,-2.99913926550973,0.0277710715956973,0.00526817277735735,0.0188739781480323,0.0272841212508948,0.0394500143189109,0.0263361991242826
2019-W02,Greater Duwamish,at_home,male,FALSE,all,0,0,10,-2.99913926550973,0.0402819340963401,0.00751748073638236,0.0275537980128762,0.0395976338879971,0.0569188847186295,0.0382643410529362
2019-W03,Greater Duwamish,at_home,male,FALSE,all,0,0,11,-2.99913926550973,0.0290973718352978,0.00540156528432701,0.019944341861355,0.0286081173766144,0.0410450596518986,0.0276546236749436
2019-W04,Greater Duwamish,at_home,male,FALSE,all,0,0,12,-2.99913926550973,0.0176309907259566,0.00329930651481567,0.0120464670633825,0.0173302068198308,0.0249338344170368,0.0167441826831258
2019-W05,Greater Duwamish,at_home,male,FALSE,all,0,0,13,-2.99913926550973,0.0170044795628296,0.00316903546227771,0.0116376015070547,0.0167164589160002,0.0240167506221652,0.0161553191946594
2019-W06,Greater Duwamish,at_home,male,FALSE,all,0,0,14,-2.99913926550973,0.0187290302564446,0.00348399763903385,0.0128269705494281,0.0184129912587057,0.0264366209615617,0.0177972258893601
2019-W07,Greater Duwamish,at_home,male,FALSE,all,0,0,15,-2.99913926550973,0.0203973842195637,0.00378836360875333,0.0139776269614069,0.020054492970409,0.028776208767917,0.0193862892625353
2019-W08,Greater Duwamish,at_home,male,FALSE,all,0,0,16,-2.99913926550973,0.0212462634958487,0.00394297181550996,0.0145631804870719,0.020889886629823,0.029965565652789,0.0201952839359158
2019-W09,Greater Duwamish,at_home,male,FALSE,all,0,0,17,-2.99913926550973,0.0206890523478633,0.00383975783394683,0.014180592571338,0.0203421350523672,0.0291796739189669,0.0196659066010817
2019-W10,Greater Duwamish,at_home,male,FALSE,all,0,0,18,-2.99913926550973,0.0197846216657051,0.00367233531283991,0.0135600494175123,0.0194528059718608,0.0279050646995901,0.0188059897148241
2019-W11,Greater Duwamish,at_home,male,FALSE,all,0,0,19,-2.99913926550973,0.0202781650065737,0.00375984192735692,0.0139043814598125,0.0199387016273927,0.0285914185031151,0.0192769396839947
2019-W12,Greater Duwamish,at_home,male,FALSE,all,0,0,20,-2.99913926550973,0.0231228858788678,0.00427613765500326,0.0158712158357791,0.0227376318753602,0.0325755007819772,0.0219865091778456
2019-W13,Greater Duwamish,at_home,male,FALSE,all,0,0,21,-2.99913926550973,0.0274732376828158,0.00506878958873299,0.0188743098238186,0.0270175537152074,0.0386753648775934,0.0261289703494524
2019-W14,Greater Duwamish,at_home,male,FALSE,all,0,0,22,-2.99913926550973,0.0324906292565002,0.00599385423057509,0.0223223960006327,0.0319517453840755,0.0457372702179788,0.0309009181057517
2019-W15,Greater Duwamish,at_home,male,FALSE,all,0,0,23,-2.99913926550973,0.0284900641100415,0.00528088453376694,0.0195377141567666,0.0280132093025954,0.0401665498315124,0.0270835445213273
2019-W16,Greater Duwamish,at_home,male,FALSE,all,0,0,24,-2.99913926550973,0.0231719947946167,0.00433507191126838,0.0158336231181236,0.0227770579505903,0.0327666304833507,0.0220075163750325
2019-W17,Greater Duwamish,at_home,male,FALSE,all,0,0,25,-2.99913926550973,0.018761808498048,0.0035556976696285,0.0127551826906944,0.0184337748494867,0.0266426028422449,0.0177951147456927
2019-W18,Greater Duwamish,at_home,male,FALSE,all,0,0,26,-2.99913926550973,0.0154097087426077,0.00297106615976685,0.0104048584303836,0.0151309314799696,0.0220074479746866,0.0145887826188115
2019-W19,Greater Duwamish,at_home,male,FALSE,all,0,0,27,-2.99913926550973,0.0121698755168823,0.00240193921690096,0.00813963368135609,0.0119392608972899,0.0175179947961766,0.0114914607881789
2019-W20,Greater Duwamish,at_home,male,FALSE,all,0,0,28,-2.99913926550973,0.00890801757791523,0.00181397425219946,0.00588076255150826,0.00872846474019128,0.0129615784024544,0.00838051599672766
2019-W21,Greater Duwamish,at_home,male,FALSE,all,0,0,29,-2.99913926550973,0.00622591108277869,0.00132003118911959,0.00403901404749867,0.00609001221081313,0.0091898323190583,0.00582751826761855
2019-W22,Greater Duwamish,at_home,male,FALSE,all,0,0,30,-2.99913926550973,0.00396803890961714,0.000884827937924609,0.00251594006312691,0.00387248420639191,0.00596676121901857,0.00368871398577092
2019-W23,Greater Duwamish,at_home,male,FALSE,all,0,0,31,-2.99913926550973,0.00261596173044104,0.000618524787376573,0.00161265354160795,0.00254538851201752,0.00402315087174058,0.00241043477451115
2019-W24,Greater Duwamish,at_home,male,FALSE,all,0,0,32,-2.99913926550973,0.00181651937693045,0.000458144109900688,0.00108346163632585,0.0017610402885694,0.00286720563731132,0.00165571330419827
2019-W25,Greater Duwamish,at_home,male,FALSE,all,0,0,33,-2.99913926550973,0.00127605124725619,0.000345020061558077,0.000732497898800898,0.00123160947065281,0.00207423240578867,0.00114799528521251
2019-W26,Greater Duwamish,at_home,male,FALSE,all,0,0,34,-2.99913926550973,0.000963870717471071,0.000279897348585855,0.000530278353429331,0.000925512009181403,0.0016175625340727,0.000854108663012555
2019-W27,Greater Duwamish,at_home,male,FALSE,all,0,0,35,-2.99913926550973,0.000795221987745818,0.00024800590850212,0.000417983794306842,0.000759103082723128,0.00138016384254243,0.000692723242652192
