NEIGHBORHOOD_DISTRICT_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Lake Union,rsva,2019_W16,0.079314543,0.034148916,0.079349575,0.183624703,0.079423421,4
Magnolia/Queen Anne,rsva,2019_W16,0.168083295,0.07682939,0.168082209,0.36747242,0.168085676,4
NA,rsva,2019_W16,5.63E-05,3.24E-22,5.66E-05,9.16196E+12,5.73E-05,1
North,rsva,2019_W16,0.179986842,0.084211788,0.179962233,0.384711443,0.179918747,5
Northeast,rsva,2019_W16,0.191027564,0.091759912,0.191010148,0.3976185,0.190981218,5
Northwest,rsva,2019_W16,0.117686949,0.046442104,0.117759637,0.296952013,0.117910748,4
Southeast,rsva,2019_W16,0.286335486,0.128667545,0.28631346,0.637011783,0.286279215,5
Southwest,rsva,2019_W16,0.297828568,0.127959129,0.297776851,0.693334303,0.297683771,5
Ballard,rsva,2019_W17,0.068070382,0.028016731,0.068093253,0.164943197,0.068142132,4
Central,rsva,2019_W17,0.18450017,0.080180032,0.184474611,0.424549339,0.184429885,5
Delridge Neighborhoods,rsva,2019_W17,0.263087874,0.099578106,0.263023671,0.695403618,0.262905729,5
Downtown,rsva,2019_W17,0.097169046,0.040499952,0.097149114,0.233209029,0.09711274,4
East,rsva,2019_W17,0.232359859,0.105865614,0.232401252,0.509125477,0.232492288,5
Greater Duwamish,rsva,2019_W17,0.20637093,0.085652905,0.206479896,0.495371756,0.206706106,5
Lake Union,rsva,2019_W17,0.062626363,0.026297252,0.062642384,0.148812859,0.062677193,4
Magnolia/Queen Anne,rsva,2019_W17,0.119044293,0.052634819,0.119026642,0.269261764,0.118995423,4
NA,rsva,2019_W17,5.04E-05,7.26E-23,5.03E-05,3.39763E+13,5.03E-05,1
North,rsva,2019_W17,0.081416534,0.03490259,0.081451249,0.189322069,0.081523932,4
Northeast,rsva,2019_W17,0.101417285,0.046214654,0.101420175,0.222362572,0.101429417,4
Northwest,rsva,2019_W17,0.071445606,0.026154256,0.071519039,0.193880259,0.071670153,4
Southeast,rsva,2019_W17,0.169135988,0.072313965,0.169172816,0.394807226,0.169252829,4
Southwest,rsva,2019_W17,0.214844489,0.088834223,0.214795388,0.519835436,0.214704908,5
Ballard,rsva,2019_W18,0.047421027,0.018533024,0.047435233,0.121030514,0.047465787,4
Central,rsva,2019_W18,0.114454605,0.046794972,0.114441711,0.279885419,0.114420232,4
Delridge Neighborhoods,rsva,2019_W18,0.168447873,0.058588627,0.168422991,0.484226947,0.168380609,4
Downtown,rsva,2019_W18,0.064387883,0.024964587,0.064368814,0.166194915,0.064333102,4
East,rsva,2019_W18,0.139583631,0.060698326,0.139632455,0.32012378,0.139735832,4
Greater Duwamish,rsva,2019_W18,0.125957656,0.049058937,0.126073677,0.321466677,0.12631168,4
Lake Union,rsva,2019_W18,0.050760709,0.020785531,0.050771439,0.123715739,0.050794946,4
Magnolia/Queen Anne,rsva,2019_W18,0.081083848,0.034231397,0.081065548,0.192150447,0.081031849,4
NA,rsva,2019_W18,4.46E-05,1.07E-23,4.43E-05,1.85153E+14,4.38E-05,1
North,rsva,2019_W18,0.032646822,0.011682601,0.032736229,0.089776439,0.032917765,3
Northeast,rsva,2019_W18,0.04948611,0.020406484,0.049504286,0.119662684,0.049542792,4
Northwest,rsva,2019_W18,0.0449517,0.015091123,0.045014427,0.13273235,0.045143098,4
Southeast,rsva,2019_W18,0.096937069,0.038517604,0.09700514,0.242805716,0.097145506,4
Southwest,rsva,2019_W18,0.138670089,0.053579254,0.138640509,0.359005617,0.138586735,4
Ballard,rsva,2019_W19,0.035238214,0.013062038,0.035245033,0.094874014,0.035260204,3
Central,rsva,2019_W19,0.065582146,0.024329079,0.065588348,0.176529755,0.065603648,4
Delridge Neighborhoods,rsva,2019_W19,0.101692835,0.031093325,0.101707209,0.33196437,0.101741117,4
Downtown,rsva,2019_W19,0.040582337,0.014158981,0.040569046,0.116414727,0.04054416,4
East,rsva,2019_W19,0.083979887,0.034409216,0.084035874,0.204040125,0.084151997,4
Greater Duwamish,rsva,2019_W19,0.079572137,0.028811315,0.07966867,0.2180882,0.079866097,4
Lake Union,rsva,2019_W19,0.044412977,0.017807179,0.044416044,0.110633918,0.044423846,4
Magnolia/Queen Anne,rsva,2019_W19,0.053407257,0.021272939,0.053400309,0.134064809,0.053388521,4
NA,rsva,2019_W19,3.94E-05,1.10E-24,3.90E-05,1.42929E+15,3.83E-05,1
North,rsva,2019_W19,0.012536772,0.003333875,0.012631458,0.045177264,0.012824129,3
Northeast,rsva,2019_W19,0.022455768,0.007780615,0.02248746,0.064242631,0.022552489,3
Northwest,rsva,2019_W19,0.030144434,0.009243675,0.03019299,0.097323945,0.030292575,3
Southeast,rsva,2019_W19,0.057762903,0.020949953,0.057822786,0.158201561,0.057945517,4
Southwest,rsva,2019_W19,0.081399773,0.028124722,0.08140181,0.235324207,0.081409606,4
Ballard,rsva,2019_W20,0.027916134,0.009838852,0.027917375,0.079110425,0.027921041,3
Central,rsva,2019_W20,0.036094091,0.011527955,0.036116106,0.112509036,0.036162281,3
Delridge Neighborhoods,rsva,2019_W20,0.059511805,0.015088895,0.059556558,0.233436819,0.059649678,4
Downtown,rsva,2019_W20,0.024038435,0.007211541,0.024030171,0.080190829,0.024014832,3
East,rsva,2019_W20,0.053648683,0.020560732,0.053698586,0.139142042,0.053801451,4
Greater Duwamish,rsva,2019_W20,0.054359844,0.018237964,0.054419313,0.160881621,0.054541404,4
Lake Union,rsva,2019_W20,0.041549792,0.016388619,0.041544763,0.105320065,0.041536243,4
Magnolia/Queen Anne,rsva,2019_W20,0.035879087,0.013347672,0.035881694,0.096316358,0.035888528,3
NA,rsva,2019_W20,3.50E-05,8.22E-26,3.46E-05,1.50425E+16,3.39E-05,1
North,rsva,2019_W20,0.004762257,0.000836852,0.004831241,0.025010651,0.004972792,2
Northeast,rsva,2019_W20,0.009793313,0.002585776,0.009829936,0.036289545,0.009904698,2
Northwest,rsva,2019_W20,0.021581638,0.006059983,0.021619396,0.076028262,0.021696819,3
Southeast,rsva,2019_W20,0.036133536,0.011775147,0.036172668,0.110101537,0.036253037,3
Southwest,rsva,2019_W20,0.044213923,0.012795701,0.044261464,0.151688415,0.044359115,4
Ballard,rsva,2019_W21,0.023480258,0.007901191,0.023476878,0.069761668,0.023471116,3
Central,rsva,2019_W21,0.019518799,0.00500295,0.01955241,0.075332766,0.019621531,3
Delridge Neighborhoods,rsva,2019_W21,0.033781208,0.006600288,0.033854179,0.170568625,0.034002653,3
Downtown,rsva,2019_W21,0.013588219,0.003286823,0.013587618,0.056113163,0.01358715,3
East,rsva,2019_W21,0.037212692,0.013315927,0.03724841,0.103344593,0.037322086,3
Greater Duwamish,rsva,2019_W21,0.040363283,0.012517597,0.040385602,0.129611946,0.040432602,3
Lake Union,rsva,2019_W21,0.040308214,0.015689023,0.04029799,0.103615084,0.040279064,3
Magnolia/Queen Anne,rsva,2019_W21,0.024496006,0.008449776,0.024511,0.070702482,0.024542186,3
NA,rsva,2019_W21,3.13E-05,4.67E-27,3.10E-05,2.07632E+17,3.05E-05,1
North,rsva,2019_W21,0.001812042,0.000188928,0.001853455,0.015336785,0.001939407,2
Northeast,rsva,2019_W21,0.004222324,0.000763456,0.0042543,0.022367235,0.004319699,2
Northwest,rsva,2019_W21,0.016741709,0.004343289,0.016769956,0.063851405,0.016827941,3
Southeast,rsva,2019_W21,0.023844445,0.006869178,0.023863551,0.082306324,0.023903292,3
Southwest,rsva,2019_W21,0.023196852,0.005161644,0.023281396,0.102021333,0.023452467,3
Ballard,rsva,2019_W22,0.020972944,0.006756603,0.020964864,0.065171906,0.020949627,3
Central,rsva,2019_W22,0.010323204,0.001949052,0.010364616,0.053396979,0.01044938,3
Delridge Neighborhoods,rsva,2019_W22,0.018924802,0.002619905,0.019014101,0.132924271,0.019194765,3
Downtown,rsva,2019_W22,0.00751729,0.001351441,0.007526044,0.04147349,0.007543794,2
East,rsva,2019_W22,0.027424747,0.009166479,0.027449074,0.081564896,0.027499356,3
Greater Duwamish,rsva,2019_W22,0.031886917,0.009080618,0.031882764,0.111921198,0.031876304,3
Lake Union,rsva,2019_W22,0.03995789,0.015337405,0.039944232,0.104206184,0.03991844,3
Magnolia/Queen Anne,rsva,2019_W22,0.017407712,0.005550891,0.017433555,0.054084819,0.017486069,3
NA,rsva,2019_W22,2.82E-05,2.11E-28,2.81E-05,3.62248E+18,2.78E-05,1
North,rsva,2019_W22,0.000693375,3.90E-05,0.0007157,0.010361723,0.000762581,2
Northeast,rsva,2019_W22,0.001819839,0.000203064,0.0018431,0.015182498,0.00189093,2
Northwest,rsva,2019_W22,0.014084258,0.003418506,0.014104008,0.057500568,0.014144713,3
Southeast,rsva,2019_W22,0.016289173,0.00406355,0.016295949,0.065061545,0.016310626,3
Southwest,rsva,2019_W22,0.012003807,0.001865801,0.01210153,0.073716452,0.012299305,3
Ballard,rsva,2019_W23,0.019461187,0.005992073,0.019450221,0.063335247,0.019429156,3
Central,rsva,2019_W23,0.005417157,0.000686837,0.005458756,0.040884441,0.005544035,2
Delridge Neighborhoods,rsva,2019_W23,0.010561174,0.000948498,0.010651816,0.111902661,0.010835341,3
Downtown,rsva,2019_W23,0.004125111,0.000503654,0.004140562,0.03301915,0.004171362,2
East,rsva,2019_W23,0.021791124,0.006824006,0.021803861,0.069284826,0.021830565,3
Greater Duwamish,rsva,2019_W23,0.025760901,0.006650625,0.02574582,0.099981751,0.025717104,3
Lake Union,rsva,2019_W23,0.039351572,0.014808789,0.039336203,0.104701995,0.039306943,3
Magnolia/Queen Anne,rsva,2019_W23,0.013296991,0.003936562,0.013328352,0.044280525,0.013391679,3
NA,rsva,2019_W23,2.56E-05,7.80E-30,2.56E-05,7.73292E+19,2.57E-05,1
North,rsva,2019_W23,0.000267156,7.43E-06,0.000278453,0.007650564,0.000302495,1
Northeast,rsva,2019_W23,0.000787661,4.93E-05,0.000802722,0.011326477,0.000833926,2
Northwest,rsva,2019_W23,0.012742725,0.0029336,0.012755346,0.054970247,0.0127816,3
Southeast,rsva,2019_W23,0.011514699,0.002421227,0.01151503,0.054672283,0.011516537,3
Southwest,rsva,2019_W23,0.006190975,0.000610147,0.006280659,0.057918467,0.006463319,2
Ballard,rsva,2019_W24,0.017913408,0.005231304,0.017902564,0.061476795,0.017881691,3
Central,rsva,2019_W24,0.002828475,0.000219855,0.002863747,0.033916735,0.002936416,2
Delridge Neighborhoods,rsva,2019_W24,0.005874035,0.000313885,0.005953511,0.1017851,0.006115175,2
Downtown,rsva,2019_W24,0.002251263,0.000170522,0.002268495,0.028412051,0.002302808,2
East,rsva,2019_W24,0.018461116,0.005426588,0.018462656,0.06270282,0.018466742,3
Greater Duwamish,rsva,2019_W24,0.020745479,0.004756966,0.020729768,0.090729204,0.020699522,3
Lake Union,rsva,2019_W24,0.035596447,0.013012683,0.035582236,0.097500358,0.035555178,3
Magnolia/Queen Anne,rsva,2019_W24,0.011033842,0.00306939,0.011064762,0.039006162,0.011127109,3
NA,rsva,2019_W24,2.33E-05,2.43E-31,2.35E-05,1.95E+21,2.40E-05,1
North,rsva,2019_W24,0.000103216,1.32E-06,0.000108663,0.006097223,0.000120419,1
Northeast,rsva,2019_W24,0.000341428,1.10E-05,0.000350358,0.009189877,0.000369026,1
Northwest,rsva,2019_W24,0.012149217,0.002687907,0.012156058,0.054663224,0.012170631,3
Southeast,rsva,2019_W24,0.008300518,0.001419282,0.008298365,0.048534759,0.008294707,2
Southwest,rsva,2019_W24,0.003184575,0.00018167,0.003255042,0.049394123,0.003399978,2
Ballard,rsva,2019_W25,0.015866775,0.004329442,0.015857027,0.058278117,0.015838295,3
Central,rsva,2019_W25,0.001470181,6.43E-05,0.001496573,0.030404317,0.001551311,2
Delridge Neighborhoods,rsva,2019_W25,0.003254415,9.54E-05,0.003316841,0.099700428,0.00344469,2
Downtown,rsva,2019_W25,0.001222562,5.27E-05,0.001237882,0.026367527,0.001268511,2
East,rsva,2019_W25,0.016235037,0.004466373,0.016228512,0.059073703,0.01621634,3
Greater Duwamish,rsva,2019_W25,0.016067136,0.003176629,0.016056199,0.081451542,0.016035338,3
Lake Union,rsva,2019_W25,0.029836415,0.010394445,0.029821797,0.085792641,0.029793758,3
Magnolia/Queen Anne,rsva,2019_W25,0.009935914,0.002640479,0.009961463,0.03681266,0.010013026,2
NA,rsva,2019_W25,2.12E-05,6.53E-33,2.16E-05,5.68E+22,2.25E-05,1
North,rsva,2019_W25,3.99E-05,2.19E-07,4.24E-05,0.005192802,4.79E-05,1
Northeast,rsva,2019_W25,0.000147846,2.27E-06,0.000152799,0.008028983,0.000163253,1
Northwest,rsva,2019_W25,0.011895885,0.002559059,0.011899196,0.055131551,0.011906607,3
Southeast,rsva,2019_W25,0.005980348,0.000794566,0.005977985,0.04502587,0.005973759,2
Southwest,rsva,2019_W25,0.001632744,4.96E-05,0.001682472,0.045489763,0.001785928,2
Ballard,rsva,2019_W26,0.012877815,0.003205067,0.012869557,0.051860352,0.012853745,3
Central,rsva,2019_W26,0.000758427,1.73E-05,0.000776295,0.029231432,0.000813632,2
Delridge Neighborhoods,rsva,2019_W26,0.00178987,2.67E-05,0.001834664,0.104407529,0.001927131,2
Downtown,rsva,2019_W26,0.000658727,1.50E-05,0.000670469,0.026210127,0.000694093,2
East,rsva,2019_W26,0.014199737,0.003620855,0.014190443,0.055817973,0.014172636,3
Greater Duwamish,rsva,2019_W26,0.011800835,0.001930366,0.011794342,0.072241417,0.011782222,3
Lake Union,rsva,2019_W26,0.022403198,0.007209027,0.022392658,0.069729903,0.022372576,3
Magnolia/Queen Anne,rsva,2019_W26,0.009580428,0.002472614,0.0095965,0.036729091,0.009629123,2
NA,rsva,2019_W26,1.92E-05,1.53E-34,1.98E-05,1.85E+24,2.12E-05,1
North,rsva,2019_W26,1.53E-05,3.40E-08,1.64E-05,0.00467702,1.89E-05,1
Northeast,rsva,2019_W26,6.37E-05,4.35E-07,6.62E-05,0.007470081,7.18E-05,1
Northwest,rsva,2019_W26,0.011949561,0.002526992,0.011949227,0.056431345,0.011949292,3
Southeast,rsva,2019_W26,0.004193156,0.000410107,0.004191373,0.042882016,0.004188194,2
Southwest,rsva,2019_W26,0.000831355,1.25E-05,0.000863629,0.044847569,0.000931558,2
Ballard,rsva,2019_W27,0.00964062,0.002103405,0.009634904,0.044269328,0.009624077,2
Central,rsva,2019_W27,0.000388702,4.29E-06,0.000399989,0.030031608,0.000423752,1
Delridge Neighborhoods,rsva,2019_W27,0.000978016,6.92E-06,0.001008149,0.116524611,0.001070863,2
Downtown,rsva,2019_W27,0.000352542,3.92E-06,0.000360729,0.027819428,0.00037732,1
East,rsva,2019_W27,0.012134749,0.002816094,0.012126655,0.052412573,0.012111176,3
Greater Duwamish,rsva,2019_W27,0.008356307,0.001071406,0.008352368,0.065220945,0.008345204,2
Lake Union,rsva,2019_W27,0.01510847,0.004268718,0.015111869,0.053343161,0.015119384,3
Magnolia/Queen Anne,rsva,2019_W27,0.009714688,0.002460209,0.009719582,0.038203385,0.009729918,2
NA,rsva,2019_W27,1.73E-05,3.19E-36,1.80E-05,6.65E+25,1.99E-05,1
North,rsva,2019_W27,5.85E-06,4.97E-09,6.34E-06,0.004435821,7.44E-06,1
Northeast,rsva,2019_W27,2.73E-05,7.80E-08,2.86E-05,0.007363593,3.14E-05,1
Northwest,rsva,2019_W27,0.012285533,0.002575362,0.012281104,0.058637136,0.01227298,3
Southeast,rsva,2019_W27,0.002882983,0.000195207,0.002881577,0.042587179,0.002879066,2
Southwest,rsva,2019_W27,0.000420685,2.91E-06,0.000440436,0.047137613,0.000482481,1
Ballard,rsva,2019_W28,0.006846487,0.001236223,0.006845305,0.037892297,0.006843378,2
Central,rsva,2019_W28,0.000198181,9.90E-07,0.000204974,0.032864712,0.000219382,1
Delridge Neighborhoods,rsva,2019_W28,0.000531624,1.67E-06,0.000550983,0.138229514,0.000591605,2
Downtown,rsva,2019_W28,0.000187673,9.54E-07,0.000193032,0.031442105,0.000203977,1
East,rsva,2019_W28,0.009851086,0.002020616,0.009846043,0.048093442,0.009836601,2
Greater Duwamish,rsva,2019_W28,0.005773855,0.000543593,0.005771692,0.061320656,0.005767931,2
Lake Union,rsva,2019_W28,0.009558089,0.002209531,0.009578583,0.040800546,0.009620104,2
Magnolia/Queen Anne,rsva,2019_W28,0.010088206,0.002508375,0.010083619,0.04062199,0.01007505,2
NA,rsva,2019_W28,1.55E-05,6.01E-38,1.64E-05,2.60E+27,1.87E-05,1
North,rsva,2019_W28,2.22E-06,6.88E-10,2.43E-06,0.004418419,2.91E-06,1
Northeast,rsva,2019_W28,1.16E-05,1.31E-08,1.22E-05,0.007664009,1.36E-05,1
Northwest,rsva,2019_W28,0.012826563,0.002673904,0.012818471,0.061653106,0.012803076,3
Southeast,rsva,2019_W28,0.001955241,8.57E-05,0.00195399,0.044623768,0.001951718,2
Southwest,rsva,2019_W28,0.000211808,6.35E-07,0.000223404,0.052646213,0.000248358,1
Ballard,rsva,2019_W29,0.00469679,0.000652822,0.004701181,0.033551686,0.004710191,2
Central,rsva,2019_W29,0.000100535,2.14E-07,0.000104475,0.038152078,0.000112891,1
Delridge Neighborhoods,rsva,2019_W29,0.000287516,3.78E-07,0.000299514,0.173667081,0.000324896,1
Downtown,rsva,2019_W29,9.94E-05,2.17E-07,0.000102745,0.037698143,0.000109637,1
East,rsva,2019_W29,0.007552074,0.001309963,0.007549128,0.043562838,0.007543798,2
Greater Duwamish,rsva,2019_W29,0.003921564,0.000251915,0.00392099,0.060938441,0.003920268,2
Lake Union,rsva,2019_W29,0.005819294,0.001012539,0.005851333,0.03238933,0.005916092,2
Magnolia/Queen Anne,rsva,2019_W29,0.010338567,0.002497587,0.010329921,0.042937996,0.010313229,2
NA,rsva,2019_W29,1.38E-05,1.04E-39,1.49E-05,1.09E+29,1.76E-05,1
North,rsva,2019_W29,8.42E-07,9.01E-11,9.28E-07,0.004608446,1.13E-06,1
Northeast,rsva,2019_W29,4.93E-06,2.09E-09,5.23E-06,0.008391019,5.88E-06,1
Northwest,rsva,2019_W29,0.013391874,0.002761492,0.01338233,0.065105909,0.013364114,3
Southeast,rsva,2019_W29,0.001312312,3.47E-05,0.001311122,0.04966604,0.001308915,2
Southwest,rsva,2019_W29,0.000106114,1.30E-07,0.000112707,0.062228383,0.000127043,1
Ballard,rsva,2019_W30,0.003147857,0.000310189,0.003156848,0.031369238,0.003174897,2
Central,rsva,2019_W30,5.07E-05,4.33E-08,5.29E-05,0.046782565,5.77E-05,1
Delridge Neighborhoods,rsva,2019_W30,0.000154641,8.04E-08,0.000161857,0.230190597,0.000177242,1
Downtown,rsva,2019_W30,5.24E-05,4.63E-08,5.44E-05,0.047753636,5.85E-05,1
East,rsva,2019_W30,0.005569662,0.000767851,0.005567631,0.04040813,0.005564045,2
Greater Duwamish,rsva,2019_W30,0.002629424,0.000106594,0.002630156,0.064561376,0.002631912,2
Lake Union,rsva,2019_W30,0.003459429,0.000414356,0.003494287,0.027274043,0.003565064,2
Magnolia/Queen Anne,rsva,2019_W30,0.009970649,0.002287322,0.009964626,0.043549839,0.009953167,2
NA,rsva,2019_W30,1.22E-05,1.65E-41,1.34E-05,4.87E+30,1.66E-05,1
North,rsva,2019_W30,3.17E-07,1.12E-11,3.52E-07,0.005018198,4.35E-07,1
Northeast,rsva,2019_W30,2.08E-06,3.14E-10,2.22E-06,0.009629571,2.52E-06,1
Northwest,rsva,2019_W30,0.013668957,0.002736129,0.013661826,0.068383304,0.0136485,3
Southeast,rsva,2019_W30,0.000873089,1.30E-05,0.000871947,0.058896116,0.000869786,2
Southwest,rsva,2019_W30,5.29E-05,2.50E-08,5.65E-05,0.077525375,6.45E-05,1
Ballard,rsva,2019_W32,0.002075248,0.000132874,0.002086645,0.0313512,0.002109456,2
Central,rsva,2019_W32,2.54E-05,8.26E-09,2.66E-05,0.060349057,2.93E-05,1
Delridge Neighborhoods,rsva,2019_W32,8.27E-05,1.61E-08,8.69E-05,0.320691854,9.60E-05,1
Downtown,rsva,2019_W32,2.74E-05,9.29E-09,2.86E-05,0.063659707,3.10E-05,1
East,rsva,2019_W32,0.004000741,0.000405547,0.00399964,0.039443958,0.00399782,2
Greater Duwamish,rsva,2019_W32,0.001744621,4.12E-05,0.001746156,0.073215022,0.001749411,2
Lake Union,rsva,2019_W32,0.002023947,0.000152505,0.002055063,0.024640638,0.002118678,2
Magnolia/Queen Anne,rsva,2019_W32,0.008822769,0.001844358,0.008820938,0.042193197,0.008817859,2
NA,rsva,2019_W32,1.08E-05,2.44E-43,1.21E-05,2.30E+32,1.56E-05,1
North,rsva,2019_W32,1.19E-07,1.33E-12,1.33E-07,0.005689183,1.66E-07,1
Northeast,rsva,2019_W32,8.72E-07,4.48E-11,9.34E-07,0.01154549,1.07E-06,1
Northwest,rsva,2019_W32,0.013235095,0.002474552,0.013232789,0.07074747,0.013229131,3
Southeast,rsva,2019_W32,0.000576172,4.48E-06,0.000575086,0.074452505,0.000573005,2
Southwest,rsva,2019_W32,2.62E-05,4.53E-09,2.82E-05,0.10140511,3.25E-05,1
Ballard,rsva,2019_W33,0.001354421,5.16E-05,0.001366178,0.033780951,0.00138975,2
Central,rsva,2019_W33,1.27E-05,1.49E-09,1.33E-05,0.081787226,1.48E-05,1
Delridge Neighborhoods,rsva,2019_W33,4.40E-05,3.05E-09,4.64E-05,0.469048836,5.17E-05,1
Downtown,rsva,2019_W33,1.43E-05,1.76E-09,1.50E-05,0.089192746,1.64E-05,1
East,rsva,2019_W33,0.002828316,0.000192904,0.002828538,0.041344527,0.002829254,2
Greater Duwamish,rsva,2019_W33,0.001149676,1.46E-05,0.001151549,0.089156504,0.001155399,2
Lake Union,rsva,2019_W33,0.001173027,5.09E-05,0.001197687,0.024047988,0.001248503,2
Magnolia/Queen Anne,rsva,2019_W33,0.00740076,0.001314905,0.007400101,0.041608828,0.007399335,2
NA,rsva,2019_W33,9.46E-06,3.40E-45,1.08E-05,1.14E+34,1.47E-05,1
North,rsva,2019_W33,4.42E-08,1.50E-13,4.98E-08,0.006714271,6.34E-08,1
Northeast,rsva,2019_W33,3.64E-07,6.07E-12,3.92E-07,0.014453739,4.55E-07,1
Northwest,rsva,2019_W33,0.012129599,0.001983176,0.012129549,0.074066448,0.012130392,3
Southeast,rsva,2019_W33,0.000378133,1.44E-06,0.000377134,0.100445606,0.000375201,1
Southwest,rsva,2019_W33,1.29E-05,7.79E-10,1.40E-05,0.139105686,1.63E-05,1
Ballard,rsva,2019_W34,0.000879363,1.83E-05,0.000890152,0.039401394,0.000911872,2
Central,rsva,2019_W34,6.32E-06,2.55E-10,6.67E-06,0.116348012,7.42E-06,1
Delridge Neighborhoods,rsva,2019_W34,2.33E-05,5.48E-10,2.47E-05,0.719738322,2.77E-05,1
Downtown,rsva,2019_W34,7.42E-06,3.16E-10,7.80E-06,0.131232763,8.60E-06,1
East,rsva,2019_W34,0.00198281,8.28E-05,0.001984411,0.047098068,0.001987772,2
Greater Duwamish,rsva,2019_W34,0.000754871,4.79E-06,0.000756758,0.11670175,0.000760589,2
Lake Union,rsva,2019_W34,0.000676641,1.55E-05,0.000694778,0.025408132,0.000732463,2
Magnolia/Queen Anne,rsva,2019_W34,0.006027941,0.000824931,0.0060274,0.043988799,0.006026836,2
NA,rsva,2019_W34,8.28E-06,4.49E-47,9.70E-06,5.87E+35,1.38E-05,1
North,rsva,2019_W34,1.64E-08,1.62E-14,1.86E-08,0.008251055,2.40E-08,1
Northeast,rsva,2019_W34,1.52E-07,7.85E-13,1.64E-07,0.018891365,1.92E-07,1
Northwest,rsva,2019_W34,0.010774035,0.001398499,0.010773359,0.082876935,0.010772963,3
Southeast,rsva,2019_W34,0.000247425,4.29E-07,0.000246542,0.144637394,0.000244825,1
Southwest,rsva,2019_W34,6.35E-06,1.27E-10,6.90E-06,0.19999911,8.14E-06,1
Ballard,rsva,2019_W35,0.000569624,5.94E-06,0.000578816,0.049741336,0.000597415,2
Central,rsva,2019_W35,3.14E-06,4.16E-11,3.33E-06,0.173520208,3.73E-06,1
Delridge Neighborhoods,rsva,2019_W35,1.24E-05,9.40E-11,1.32E-05,1.15735118,1.49E-05,1
Downtown,rsva,2019_W35,3.85E-06,5.42E-11,4.06E-06,0.202516594,4.51E-06,1
East,rsva,2019_W35,0.001384942,3.23E-05,0.001387604,0.058571439,0.001392992,2
Greater Duwamish,rsva,2019_W35,0.00049484,1.46E-06,0.000496558,0.163982501,0.000500024,1
Lake Union,rsva,2019_W35,0.000389517,4.37E-06,0.000402219,0.029014188,0.000428834,1
Magnolia/Queen Anne,rsva,2019_W35,0.004843859,0.00045384,0.00484527,0.051500382,0.004848521,2
NA,rsva,2019_W35,7.23E-06,5.65E-49,8.68E-06,3.17E+37,1.30E-05,1
North,rsva,2019_W35,6.09E-09,1.68E-15,6.97E-09,0.01055516,9.11E-09,1
Northeast,rsva,2019_W35,6.30E-08,9.72E-14,6.85E-08,0.0257637,8.09E-08,1
Northwest,rsva,2019_W35,0.00942907,0.000862007,0.009429431,0.102889512,0.009431085,2
Southeast,rsva,2019_W35,0.000161679,1.20E-07,0.000160929,0.221974409,0.000159469,1
Southwest,rsva,2019_W35,3.12E-06,1.98E-11,3.41E-06,0.301061402,4.06E-06,1
Ballard,rsva,2019_W36,0.000368736,1.79E-06,0.000376181,0.067760005,0.000391335,1
Central,rsva,2019_W36,1.56E-06,6.47E-12,1.66E-06,0.270902243,1.87E-06,1
Delridge Neighborhoods,rsva,2019_W36,6.56E-06,1.54E-11,7.00E-06,1.947499741,7.96E-06,1
Downtown,rsva,2019_W36,2.00E-06,8.85E-12,2.12E-06,0.327287161,2.37E-06,1
East,rsva,2019_W36,0.000966289,1.15E-05,0.00096955,0.079420917,0.000976066,2
Greater Duwamish,rsva,2019_W36,0.000324223,4.13E-07,0.000325692,0.246626499,0.000328644,1
Lake Union,rsva,2019_W36,0.000224099,1.14E-06,0.000232702,0.035667877,0.000250883,1
Magnolia/Queen Anne,rsva,2019_W36,0.00387625,0.00021992,0.003881629,0.067605736,0.00389261,2
NA,rsva,2019_W36,6.32E-06,6.83E-51,7.76E-06,1.78E+39,1.23E-05,1
North,rsva,2019_W36,2.26E-09,1.68E-16,2.60E-09,0.014046931,3.45E-09,1
Northeast,rsva,2019_W36,2.62E-08,1.15E-14,2.86E-08,0.036628319,3.41E-08,1
Northwest,rsva,2019_W36,0.008213384,0.00046533,0.008219066,0.144017301,0.008231152,2
Southeast,rsva,2019_W36,0.000105605,3.15E-08,0.000104991,0.362179262,0.000103794,1
Southwest,rsva,2019_W36,1.53E-06,2.96E-12,1.68E-06,0.473863201,2.02E-06,1
