PUMA5CE,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
11609,vic,2019_W13,0.048559897,0.015239567,0.048558025,0.154602169,0.048556693,5
11610,vic,2019_W13,0.027477571,0.007275916,0.02747587,0.103678883,0.027474025,5
11611,vic,2019_W13,9.89E-05,1.86E-07,9.89E-05,0.052368902,9.89E-05,1
11612,vic,2019_W13,0.039568818,0.010886498,0.03956629,0.143700809,0.039563414,5
11613,vic,2019_W13,0.006022243,0.000466862,0.006021614,0.07754668,0.006021015,3
11614,vic,2019_W13,0.006145853,0.000446126,0.006145509,0.084489024,0.006145513,3
11615,vic,2019_W13,0.006163285,0.000556316,0.00616261,0.068172715,0.006161895,3
11616,vic,2019_W13,0.001726355,2.15E-05,0.001726333,0.138331726,0.001726617,2
11601,vic,2019_W14,0.021770008,0.00639972,0.021769277,0.073986252,0.021768959,5
11602,vic,2019_W14,0.028616511,0.007827575,0.028615614,0.104512199,0.028615413,5
11603,vic,2019_W14,0.020169508,0.005788602,0.020168822,0.07021068,0.020168532,5
11604,vic,2019_W14,0.025312768,0.007401622,0.025311931,0.08648561,0.025311593,5
11605,vic,2019_W14,0.017729615,0.005351289,0.017728956,0.058688639,0.01772855,5
11606,vic,2019_W14,0.015482384,0.00315466,0.015481242,0.075904636,0.015480011,4
11607,vic,2019_W14,0.019931854,0.005426373,0.019930603,0.073150918,0.019929208,5
11608,vic,2019_W14,0.021080146,0.004839229,0.02107864,0.09173994,0.021076949,5
11609,vic,2019_W14,0.048593323,0.015379451,0.048591693,0.153403906,0.04859083,5
11610,vic,2019_W14,0.022575177,0.005590002,0.022573939,0.091081023,0.022572809,5
11611,vic,2019_W14,5.51E-05,7.06E-08,5.51E-05,0.042726536,5.51E-05,1
11612,vic,2019_W14,0.034381993,0.008944583,0.034379491,0.132051161,0.03437646,5
11613,vic,2019_W14,0.005099756,0.000323822,0.005099221,0.080158457,0.005098752,3
11614,vic,2019_W14,0.004563361,0.000274418,0.004563164,0.07570862,0.004563323,3
11615,vic,2019_W14,0.006547157,0.000671989,0.006546654,0.063683157,0.006546286,3
11616,vic,2019_W14,0.002294486,3.97E-05,0.002294364,0.132035722,0.002294521,2
11601,vic,2019_W15,0.017691337,0.005135433,0.017690851,0.060886254,0.017690819,5
11602,vic,2019_W15,0.025209678,0.006867987,0.025208876,0.092441185,0.02520868,5
11603,vic,2019_W15,0.016657491,0.004726034,0.016656992,0.058653566,0.016656894,4
11604,vic,2019_W15,0.021246226,0.006158518,0.021245572,0.07322677,0.021245393,5
11605,vic,2019_W15,0.015902034,0.004737607,0.015901343,0.053329836,0.015900785,4
11606,vic,2019_W15,0.012350102,0.002268811,0.012349562,0.067138948,0.012349379,4
11607,vic,2019_W15,0.015747771,0.003970416,0.01574727,0.062392319,0.015747199,4
11608,vic,2019_W15,0.016945127,0.003567143,0.01694435,0.080400775,0.016943926,4
11609,vic,2019_W15,0.046158971,0.014508409,0.046157045,0.146734876,0.046155482,5
11610,vic,2019_W15,0.017606225,0.004039301,0.017605791,0.076647966,0.017606039,5
11611,vic,2019_W15,2.91E-05,2.54E-08,2.91E-05,0.033143854,2.91E-05,1
11612,vic,2019_W15,0.028358973,0.006888441,0.028357314,0.116637562,0.028355711,5
11613,vic,2019_W15,0.004099434,0.000207583,0.004099138,0.080768921,0.00409907,3
11614,vic,2019_W15,0.003216407,0.000158981,0.003216347,0.064900456,0.003216645,3
11615,vic,2019_W15,0.006602012,0.00073383,0.006601697,0.059292498,0.006601692,3
11616,vic,2019_W15,0.002894837,6.90E-05,0.002894633,0.121026536,0.00289469,3
11601,vic,2019_W16,0.013804283,0.003943369,0.013804124,0.04827146,0.013804553,4
11602,vic,2019_W16,0.021323554,0.005776086,0.021322923,0.078639049,0.021322857,5
11603,vic,2019_W16,0.0132091,0.003692685,0.013208869,0.047199809,0.013209131,4
11604,vic,2019_W16,0.017122749,0.004906237,0.017122375,0.059697303,0.017122549,5
11605,vic,2019_W16,0.013694828,0.004003442,0.013694215,0.046805734,0.013693711,4
11606,vic,2019_W16,0.009459225,0.001548983,0.009459333,0.057665688,0.009460291,4
11607,vic,2019_W16,0.011946836,0.002765131,0.011947112,0.05154099,0.011948424,4
11608,vic,2019_W16,0.013078905,0.002497432,0.013078973,0.068387761,0.013080045,4
11609,vic,2019_W16,0.042100403,0.012945499,0.042098029,0.136811037,0.042095401,5
11610,vic,2019_W16,0.013184186,0.002779406,0.013184541,0.06244121,0.013186143,4
11611,vic,2019_W16,1.48E-05,8.77E-09,1.48E-05,0.024722288,1.48E-05,1
11612,vic,2019_W16,0.022459566,0.005036243,0.022459163,0.100033337,0.022459804,5
11613,vic,2019_W16,0.003164108,0.000125073,0.003164071,0.079814667,0.003164437,3
11614,vic,2019_W16,0.002176758,8.79E-05,0.002176787,0.053768601,0.002177147,2
11615,vic,2019_W16,0.006392222,0.000729076,0.006391972,0.055945299,0.006392067,3
11616,vic,2019_W16,0.00350684,0.000113458,0.003506569,0.108098836,0.003506543,3
11601,vic,2019_W17,0.010384608,0.002908368,0.010384822,0.037031901,0.010385823,4
11602,vic,2019_W17,0.017388641,0.004674177,0.017388268,0.064618407,0.017388504,5
11603,vic,2019_W17,0.010098548,0.002771613,0.010098643,0.036749313,0.010099398,4
11604,vic,2019_W17,0.013304092,0.003756275,0.013304084,0.047066563,0.013304794,4
11605,vic,2019_W17,0.011370564,0.003242489,0.011370183,0.039835262,0.011370034,4
11606,vic,2019_W17,0.006984965,0.00100973,0.006985626,0.048208812,0.006987543,4
11607,vic,2019_W17,0.008738151,0.001842328,0.008739074,0.041361801,0.008741521,4
11608,vic,2019_W17,0.009732483,0.0016699,0.009733316,0.056604379,0.009735735,4
11609,vic,2019_W17,0.037020185,0.01098043,0.037017811,0.124718065,0.037014982,5
11610,vic,2019_W17,0.0095184,0.001830231,0.00951938,0.04939912,0.009522034,4
11611,vic,2019_W17,7.23E-06,2.91E-09,7.22E-06,0.017802159,7.23E-06,1
11612,vic,2019_W17,0.017148861,0.003514499,0.017149807,0.083530309,0.017152886,5
11613,vic,2019_W17,0.002354522,7.14E-05,0.002354704,0.077330627,0.002355428,2
11614,vic,2019_W17,0.001420279,4.66E-05,0.001420354,0.043184371,0.001420715,2
11615,vic,2019_W17,0.005966923,0.000660655,0.005966626,0.053798754,0.005966596,3
11616,vic,2019_W17,0.004095734,0.000176431,0.004095426,0.09484644,0.004095363,3
11601,vic,2019_W18,0.007572767,0.002070626,0.007573341,0.027650975,0.007574919,4
11602,vic,2019_W18,0.013745246,0.003657979,0.013745198,0.051587759,0.013745888,4
11603,vic,2019_W18,0.007483971,0.002008385,0.007484402,0.027845584,0.007485693,4
11604,vic,2019_W18,0.010020296,0.002777568,0.01002069,0.03609875,0.010022039,4
11605,vic,2019_W18,0.009151546,0.002530725,0.009151526,0.033055115,0.009151993,4
11606,vic,2019_W18,0.004999903,0.000632754,0.005000933,0.039388606,0.005003458,3
11607,vic,2019_W18,0.006195594,0.001181721,0.006196937,0.032394505,0.006200088,3
11608,vic,2019_W18,0.007020459,0.001073477,0.007021837,0.045784609,0.007025186,4
11609,vic,2019_W18,0.031555708,0.008912331,0.031554077,0.111631415,0.031552519,5
11610,vic,2019_W18,0.006661363,0.001160503,0.006662727,0.03813231,0.006665981,3
11611,vic,2019_W18,3.43E-06,9.37E-10,3.43E-06,0.012441817,3.43E-06,1
11612,vic,2019_W18,0.012692798,0.002356417,0.012694873,0.068202377,0.01269998,4
11613,vic,2019_W18,0.001698412,3.90E-05,0.001698741,0.073614224,0.001699683,2
11614,vic,2019_W18,0.000898309,2.38E-05,0.000898399,0.033781494,0.000898722,2
11615,vic,2019_W18,0.005399294,0.0005503,0.005398943,0.052883956,0.005398771,3
11616,vic,2019_W18,0.004636992,0.000259677,0.004636679,0.082614486,0.004636627,3
11601,vic,2019_W19,0.00539161,0.001432653,0.005392473,0.020248119,0.005394518,3
11602,vic,2019_W19,0.010607998,0.002786952,0.010608301,0.040321642,0.010609519,4
11603,vic,2019_W19,0.00541507,0.00141448,0.00541579,0.020689908,0.005417553,3
11604,vic,2019_W19,0.007368368,0.001996898,0.007369139,0.027140436,0.007371103,4
11605,vic,2019_W19,0.007191283,0.00191688,0.007191669,0.026937861,0.007192856,4
11606,vic,2019_W19,0.003494289,0.000384353,0.003495482,0.031643885,0.003498222,3
11607,vic,2019_W19,0.004288975,0.000735476,0.004290489,0.024922363,0.004293873,3
11608,vic,2019_W19,0.004944335,0.000668868,0.004945983,0.036414853,0.004949738,3
11609,vic,2019_W19,0.026261289,0.006980225,0.026260959,0.098688326,0.026261796,5
11610,vic,2019_W19,0.00455158,0.000714082,0.00455308,0.028910016,0.004556473,3
11611,vic,2019_W19,1.59E-06,2.94E-10,1.59E-06,0.008499763,1.59E-06,1
11612,vic,2019_W19,0.009172319,0.001530412,0.009175106,0.054790716,0.009181439,4
11613,vic,2019_W19,0.001196144,2.06E-05,0.00119654,0.069169821,0.00119755,2
11614,vic,2019_W19,0.000554726,1.18E-05,0.000554811,0.025908618,0.000555075,2
11615,vic,2019_W19,0.00477005,0.000426747,0.004769725,0.053220561,0.00476957,3
11616,vic,2019_W19,0.005125554,0.000362047,0.005125254,0.072411173,0.005125238,3
11601,vic,2019_W20,0.003771325,0.000968857,0.003772383,0.014639131,0.003774735,3
11602,vic,2019_W20,0.008043077,0.002078718,0.00804372,0.031068428,0.008045482,4
11603,vic,2019_W20,0.00384934,0.000973786,0.003850274,0.015176795,0.003852383,3
11604,vic,2019_W20,0.005323174,0.001403723,0.00532425,0.020139299,0.005326724,3
11605,vic,2019_W20,0.005551753,0.001417587,0.005552517,0.021698858,0.005554381,3
11606,vic,2019_W20,0.002399209,0.000227913,0.002400398,0.025132758,0.002403043,2
11607,vic,2019_W20,0.002917038,0.000447152,0.00291853,0.018943252,0.002921781,3
11608,vic,2019_W20,0.003421071,0.000406794,0.003422756,0.028636505,0.003426475,3
11609,vic,2019_W20,0.02147163,0.005314277,0.021472783,0.086616509,0.021476395,5
11610,vic,2019_W20,0.003055436,0.000429255,0.003056887,0.02165262,0.003060079,3
11611,vic,2019_W20,7.22E-07,9.04E-11,7.22E-07,0.005711356,7.22E-07,1
11612,vic,2019_W20,0.006511975,0.000969567,0.006515047,0.0435468,0.006521787,3
11613,vic,2019_W20,0.00082763,1.06E-05,0.000828029,0.064430529,0.000828992,2
11614,vic,2019_W20,0.000336545,5.75E-06,0.000336616,0.019595237,0.00033682,1
11615,vic,2019_W20,0.004140191,0.000312257,0.004139984,0.054779859,0.004140029,3
11616,vic,2019_W20,0.005566177,0.00047747,0.005565895,0.064761218,0.005565918,3
11601,vic,2019_W21,0.002607933,0.000644054,0.00260909,0.010520828,0.002611583,2
11602,vic,2019_W21,0.00602886,0.001526139,0.006029814,0.02376567,0.006032091,3
11603,vic,2019_W21,0.002705166,0.000659024,0.00270623,0.011065745,0.002708541,3
11604,vic,2019_W21,0.003801846,0.000970182,0.003803141,0.01485165,0.003805976,3
11605,vic,2019_W21,0.00423722,0.001029629,0.004238282,0.017390644,0.00424068,3
11606,vic,2019_W21,0.001628563,0.000132843,0.001629642,0.019846432,0.001632001,2
11607,vic,2019_W21,0.001961384,0.000267322,0.001962733,0.014310224,0.001965631,2
11608,vic,2019_W21,0.002340148,0.000243136,0.002341711,0.022394054,0.002345099,2
11609,vic,2019_W21,0.017355609,0.003961032,0.017358064,0.075882619,0.017364113,5
11610,vic,2019_W21,0.002027735,0.000253741,0.002029028,0.016116615,0.002031826,2
11611,vic,2019_W21,3.25E-07,2.75E-11,3.25E-07,0.003798328,3.25E-07,1
11612,vic,2019_W21,0.004570599,0.000603283,0.004573618,0.034437556,0.004580121,3
11613,vic,2019_W21,0.000566129,5.32E-06,0.000566492,0.059782931,0.000567339,2
11614,vic,2019_W21,0.000201853,2.76E-06,0.000201908,0.014702235,0.000202057,1
11615,vic,2019_W21,0.003552585,0.000218517,0.003552538,0.057613812,0.003552871,3
11616,vic,2019_W21,0.005975851,0.000594226,0.005975578,0.059984773,0.005975627,3
11601,vic,2019_W22,0.001787578,0.000421582,0.001788768,0.007541825,0.001791285,2
11602,vic,2019_W22,0.004479326,0.001104483,0.004480571,0.018115158,0.004483347,3
11603,vic,2019_W22,0.001884373,0.000439194,0.001885505,0.008047434,0.001887908,2
11604,vic,2019_W22,0.002691431,0.00066035,0.002692874,0.010923141,0.002695948,3
11605,vic,2019_W22,0.003205521,0.000735982,0.003206805,0.013911722,0.003209598,3
11606,vic,2019_W22,0.001095739,7.63E-05,0.001096666,0.015618291,0.001098667,2
11607,vic,2019_W22,0.001307234,0.000157558,0.001308394,0.010772007,0.001310861,2
11608,vic,2019_W22,0.001586686,0.000143217,0.001588054,0.017456631,0.001590987,2
11609,vic,2019_W22,0.013905287,0.00289945,0.013908776,0.066499074,0.013916747,4
11610,vic,2019_W22,0.001333876,0.000147878,0.001334974,0.011953078,0.001337323,2
11611,vic,2019_W22,1.45E-07,8.27E-12,1.45E-07,0.002506865,1.45E-07,1
11612,vic,2019_W22,0.0031798,0.000369718,0.003182576,0.027162963,0.003188489,3
11613,vic,2019_W22,0.00038385,2.64E-06,0.000384159,0.055343871,0.000384867,1
11614,vic,2019_W22,0.000120003,1.30E-06,0.000120044,0.010970749,0.000120151,1
11615,vic,2019_W22,0.003021585,0.000147564,0.003021704,0.061686572,0.003022338,3
11616,vic,2019_W22,0.006359284,0.000693815,0.006359013,0.058182928,0.006359078,3
11601,vic,2019_W23,0.001216537,0.000271874,0.001217717,0.005407073,0.001220185,2
11602,vic,2019_W23,0.003304315,0.000788078,0.003305841,0.013801129,0.00330912,3
11603,vic,2019_W23,0.001303262,0.000288371,0.001304417,0.005853116,0.001306839,2
11604,vic,2019_W23,0.001891749,0.000442807,0.001893285,0.008035016,0.001896509,2
11605,vic,2019_W23,0.002407735,0.000518161,0.002409183,0.011135153,0.002412263,2
11606,vic,2019_W23,0.000731985,4.33E-05,0.000732754,0.012268768,0.000734401,2
11607,vic,2019_W23,0.000865046,9.17E-05,0.000866014,0.008095115,0.000868059,2
11608,vic,2019_W23,0.001068147,8.33E-05,0.001069304,0.01358745,0.001071764,2
11609,vic,2019_W23,0.01106144,0.002088055,0.011065719,0.058382934,0.011075143,4
11610,vic,2019_W23,0.000871189,8.51E-05,0.000872095,0.008850163,0.000874018,2
11611,vic,2019_W23,6.40E-08,2.47E-12,6.40E-08,0.001644856,6.41E-08,1
11612,vic,2019_W23,0.002196438,0.000223522,0.002198891,0.021405681,0.002204075,2
11613,vic,2019_W23,0.000258405,1.29E-06,0.000258657,0.051167314,0.000259228,1
11614,vic,2019_W23,7.08E-05,6.11E-07,7.09E-05,0.008155522,7.09E-05,1
11615,vic,2019_W23,0.002551628,9.68E-05,0.0025519,0.067009496,0.002552811,2
11616,vic,2019_W23,0.006719057,0.000756369,0.006718781,0.05958188,0.006718861,3
11601,vic,2019_W24,0.000822272,0.000172546,0.000823416,0.003883069,0.000825791,2
11602,vic,2019_W24,0.002420915,0.000553578,0.002422716,0.010529456,0.002426505,2
11603,vic,2019_W24,0.000895213,0.000186339,0.000896363,0.004264277,0.000898754,2
11604,vic,2019_W24,0.001320606,0.000292175,0.001322196,0.005921301,0.001325501,2
11605,vic,2019_W24,0.001796176,0.000359036,0.001797747,0.008929322,0.001801043,2
11606,vic,2019_W24,0.000485655,2.43E-05,0.000486281,0.009624907,0.000487612,2
11607,vic,2019_W24,0.000568535,5.27E-05,0.00056933,0.006077805,0.000571002,2
11608,vic,2019_W24,0.00071417,4.78E-05,0.000715128,0.010565883,0.000717155,2
11609,vic,2019_W24,0.008739224,0.001479542,0.008744129,0.051375932,0.0087547,4
11610,vic,2019_W24,0.000565118,4.83E-05,0.000565856,0.006546546,0.000567411,2
11611,vic,2019_W24,2.81E-08,7.30E-13,2.82E-08,0.001073474,2.82E-08,1
11612,vic,2019_W24,0.001506844,0.000133311,0.001508962,0.01686305,0.001513412,2
11613,vic,2019_W24,0.00017277,6.25E-07,0.000172972,0.047238345,0.000173421,1
11614,vic,2019_W24,4.15E-05,2.83E-07,4.15E-05,0.006042866,4.16E-05,1
11615,vic,2019_W24,0.002140079,6.20E-05,0.002140489,0.073590842,0.002141645,2
11616,vic,2019_W24,0.007050783,0.000768163,0.007050501,0.064600754,0.007050609,4
11601,vic,2019_W30,0.000552562,0.000107725,0.000553648,0.002799571,0.000555895,2
11602,vic,2019_W30,0.001763404,0.000382478,0.00176546,0.008066561,0.001769731,2
11603,vic,2019_W30,0.000611358,0.000118449,0.000612478,0.003119031,0.000614796,2
11604,vic,2019_W30,0.000916552,0.000189591,0.000918157,0.004382024,0.000921475,2
11605,vic,2019_W30,0.001332182,0.000244811,0.00133384,0.007188396,0.00133729,2
11606,vic,2019_W30,0.000320352,1.34E-05,0.000320856,0.007550646,0.00032192,1
11607,vic,2019_W30,0.000371493,2.99E-05,0.000372141,0.004565937,0.000373497,1
11608,vic,2019_W30,0.00047473,2.71E-05,0.000475515,0.008219679,0.000477166,1
11609,vic,2019_W30,0.006864494,0.001032134,0.0068699,0.045376408,0.006881382,3
11610,vic,2019_W30,0.000364453,2.71E-05,0.000365048,0.004845352,0.000366297,1
11611,vic,2019_W30,1.23E-08,2.15E-13,1.23E-08,0.000697666,1.23E-08,1
11612,vic,2019_W30,0.001027762,7.85E-05,0.001029564,0.013298405,0.001033334,2
11613,vic,2019_W30,0.000114845,2.99E-07,0.000115003,0.043581942,0.000115352,1
11614,vic,2019_W30,2.42E-05,1.30E-07,2.42E-05,0.004468442,2.43E-05,1
11615,vic,2019_W30,0.001784502,3.88E-05,0.001785031,0.081557041,0.001786395,2
11616,vic,2019_W30,0.007355977,0.000729136,0.007355688,0.074071117,0.007355842,4
11601,vic,2019_W31,0.000369498,6.61E-05,0.000370509,0.002030535,0.000372594,1
11602,vic,2019_W31,0.001278174,0.000259676,0.00128044,0.006220983,0.001285112,2
11603,vic,2019_W31,0.000415462,7.40E-05,0.000416529,0.002295198,0.00041873,1
11604,vic,2019_W31,0.000633006,0.000120914,0.000634585,0.003263721,0.000637837,2
11605,vic,2019_W31,0.000983206,0.000164227,0.000984917,0.005820436,0.000988454,2
11606,vic,2019_W31,0.000210278,7.35E-06,0.00021068,0.005930709,0.000211525,1
11607,vic,2019_W31,0.000241553,1.67E-05,0.000242078,0.00343718,0.000243172,1
11608,vic,2019_W31,0.000314021,1.52E-05,0.000314659,0.006405499,0.000315995,1
11609,vic,2019_W31,0.005365504,0.000709148,0.005371305,0.040278772,0.005383494,3
11610,vic,2019_W31,0.000233889,1.50E-05,0.000234367,0.003593531,0.000235367,1
11611,vic,2019_W31,5.35E-09,6.26E-14,5.35E-09,0.00045204,5.36E-09,1
11612,vic,2019_W31,0.000697562,4.56E-05,0.000699081,0.010512287,0.000702246,2
11613,vic,2019_W31,7.60E-05,1.41E-07,7.61E-05,0.04021265,7.64E-05,1
11614,vic,2019_W31,1.40E-05,5.91E-08,1.40E-05,0.003301459,1.41E-05,1
11615,vic,2019_W31,0.001480713,2.39E-05,0.00148134,0.091105356,0.001482871,2
11616,vic,2019_W31,0.007636764,0.000651371,0.007636474,0.089351967,0.007636704,4
11601,vic,2019_W32,0.000246159,3.99E-05,0.000247078,0.001484799,0.000248971,1
11602,vic,2019_W32,0.000922996,0.000173163,0.000925399,0.00484213,0.000930332,2
11603,vic,2019_W32,0.00028128,4.55E-05,0.000282272,0.00170292,0.000284314,1
11604,vic,2019_W32,0.000435542,7.58E-05,0.000437052,0.002451955,0.000440156,1
11605,vic,2019_W32,0.000722932,0.000108407,0.000724655,0.004749665,0.000728204,2
11606,vic,2019_W32,0.00013751,3.98E-06,0.000137828,0.004671175,0.000138496,1
11607,vic,2019_W32,0.000156475,9.26E-06,0.000156898,0.002597153,0.000157778,1
11608,vic,2019_W32,0.000206939,8.41E-06,0.000207454,0.005008216,0.000208529,1
11609,vic,2019_W32,0.004178158,0.000480195,0.004184239,0.035990477,0.004196921,3
11610,vic,2019_W32,0.000149538,8.22E-06,0.00014992,0.002675067,0.000150716,1
11611,vic,2019_W32,2.32E-09,1.81E-14,2.32E-09,0.0002924,2.32E-09,1
11612,vic,2019_W32,0.000471679,2.62E-05,0.000472947,0.008342954,0.000475583,1
11613,vic,2019_W32,5.01E-05,6.64E-08,5.02E-05,0.037148911,5.04E-05,1
11614,vic,2019_W32,8.11E-06,2.67E-08,8.12E-06,0.002440762,8.14E-06,1
11615,vic,2019_W32,0.001224044,1.45E-05,0.001224747,0.102547842,0.001226401,2
11616,vic,2019_W32,0.007898605,0.00055268,0.007898333,0.112629981,0.007898693,4
11601,vic,2019_W33,0.000163656,2.37E-05,0.000164469,0.00109727,0.000166145,1
11602,vic,2019_W33,0.000665154,0.000113478,0.0006676,0.003814364,0.00067261,2
11603,vic,2019_W33,0.000190046,2.75E-05,0.000190943,0.001277036,0.000192789,1
11604,vic,2019_W33,0.000299065,4.67E-05,0.000300465,0.001862755,0.000303341,1
11605,vic,2019_W33,0.000530473,7.05E-05,0.000532163,0.003915316,0.000535637,2
11606,vic,2019_W33,8.97E-05,2.14E-06,9.00E-05,0.003696754,9.05E-05,1
11607,vic,2019_W33,0.000101156,5.07E-06,0.000101495,0.001973994,0.000102197,1
11608,vic,2019_W33,0.000136094,4.61E-06,0.000136507,0.003936751,0.000137367,1
11609,vic,2019_W33,0.003246919,0.00032089,0.003253147,0.032437648,0.003266065,3
11610,vic,2019_W33,9.54E-05,4.45E-06,9.57E-05,0.002003071,9.63E-05,1
11611,vic,2019_W33,1.00E-09,5.24E-15,1.00E-09,0.00018918,1.00E-09,1
11612,vic,2019_W33,0.000318289,1.49E-05,0.000319339,0.006661381,0.000321518,1
11613,vic,2019_W33,3.29E-05,3.09E-08,3.30E-05,0.034418361,3.31E-05,1
11614,vic,2019_W33,4.68E-06,1.20E-08,4.68E-06,0.001809134,4.69E-06,1
11615,vic,2019_W33,0.001009801,8.69E-06,0.001010554,0.116377862,0.001012284,2
11616,vic,2019_W33,0.00815274,0.000449744,0.008152524,0.147419419,0.00815311,4
11601,vic,2019_W34,0.000108703,1.39E-05,0.000109404,0.000820793,0.000110849,1
11602,vic,2019_W34,0.00047889,7.31E-05,0.000481283,0.003046493,0.000486179,1
11603,vic,2019_W34,0.000128284,1.64E-05,0.000129073,0.000969484,0.000130697,1
11604,vic,2019_W34,0.00020516,2.83E-05,0.000206419,0.001433319,0.000209007,1
11605,vic,2019_W34,0.000388884,4.52E-05,0.0003905,0.003265302,0.000393814,1
11606,vic,2019_W34,5.85E-05,1.14E-06,5.87E-05,0.002943688,5.91E-05,1
11607,vic,2019_W34,6.53E-05,2.75E-06,6.56E-05,0.001511426,6.62E-05,1
11608,vic,2019_W34,8.94E-05,2.51E-06,8.97E-05,0.003115514,9.04E-05,1
11609,vic,2019_W34,0.002520866,0.0002118,0.002527103,0.02952799,0.002539985,2
11610,vic,2019_W34,6.08E-05,2.39E-06,6.11E-05,0.001510943,6.16E-05,1
11611,vic,2019_W34,4.33E-10,1.51E-15,4.33E-10,0.000122583,4.34E-10,1
11612,vic,2019_W34,0.00021458,8.38E-06,0.000215442,0.005358474,0.000217226,1
11613,vic,2019_W34,2.16E-05,1.43E-08,2.17E-05,0.032016861,2.18E-05,1
11614,vic,2019_W34,2.69E-06,5.32E-09,2.70E-06,0.001346266,2.71E-06,1
11615,vic,2019_W34,0.000832273,5.15E-06,0.000833054,0.133195291,0.000834815,2
11616,vic,2019_W34,0.008407141,0.000353874,0.008407044,0.199166758,0.008407999,4
11601,vic,2019_W35,7.22E-05,7.99E-06,7.28E-05,0.000622014,7.40E-05,1
11602,vic,2019_W35,0.000344686,4.63E-05,0.000346941,0.002469372,0.000351556,1
11603,vic,2019_W35,8.66E-05,9.61E-06,8.72E-05,0.000745734,8.86E-05,1
11604,vic,2019_W35,0.0001407,1.69E-05,0.000141799,0.001118007,0.000144062,1
11605,vic,2019_W35,0.000285004,2.86E-05,0.00028651,0.002757309,0.000289595,1
11606,vic,2019_W35,3.81E-05,6.00E-07,3.83E-05,0.002360572,3.86E-05,1
11607,vic,2019_W35,4.22E-05,1.48E-06,4.24E-05,0.001166863,4.28E-05,1
11608,vic,2019_W35,5.87E-05,1.35E-06,5.90E-05,0.002484503,5.95E-05,1
11609,vic,2019_W35,0.001956599,0.00013816,0.001962711,0.02716751,0.001975298,2
11610,vic,2019_W35,3.88E-05,1.27E-06,3.89E-05,0.001149189,3.93E-05,1
11611,vic,2019_W35,1.87E-10,4.32E-16,1.87E-10,7.96E-05,1.87E-10,1
11612,vic,2019_W35,0.000144621,4.67E-06,0.000145321,0.004346353,0.00014677,1
11613,vic,2019_W35,1.42E-05,6.60E-09,1.42E-05,0.029922588,1.43E-05,1
11614,vic,2019_W35,1.55E-06,2.36E-09,1.55E-06,0.001006661,1.56E-06,1
11615,vic,2019_W35,0.000685757,3.02E-06,0.000686546,0.153733648,0.000688301,2
11616,vic,2019_W35,0.008666961,0.000270977,0.008667068,0.27630842,0.00866858,4
