GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033025806,otherili,2019_W04,0.002318658,0.000356655,0.002318596,0.015050354,0.002318658,3
53033026001,otherili,2019_W04,0.013757504,0.008662779,0.013757413,0.02184009,0.013757504,5
53033026002,otherili,2019_W04,0.005506282,0.001829599,0.005506195,0.016556239,0.005506282,4
53033026100,otherili,2019_W04,4.91E-24,4.58E-73,4.90E-24,4.79E+25,4.91E-24,1
53033026200,otherili,2019_W04,0.018582364,0.009021533,0.018582171,0.038252488,0.018582364,5
53033026300,otherili,2019_W04,0.002644927,0.000600735,0.002644871,0.011630741,0.002644927,3
53033026400,otherili,2019_W04,0.026472,0.016605695,0.026471823,0.04218397,0.026472,5
53033026500,otherili,2019_W04,0.020702239,0.012905993,0.020702098,0.033194942,0.020702239,5
53033026600,otherili,2019_W04,0.005958167,0.002191411,0.005958082,0.016185985,0.005958167,4
53033026700,otherili,2019_W04,0.007261768,0.002609072,0.007261662,0.020194252,0.007261768,4
53033026801,otherili,2019_W04,0.001287888,0.000161326,0.001287849,0.010263547,0.001287888,3
53033026802,otherili,2019_W04,0.008736067,0.003280992,0.008735945,0.023241909,0.008736067,4
53033027000,otherili,2019_W04,0.005303814,0.001721652,0.005303728,0.01632388,0.005303814,4
53033027100,otherili,2019_W04,0.002390143,0.00038529,0.002390081,0.014804654,0.002390143,3
53033027200,otherili,2019_W04,0.000605365,1.54E-05,0.000605333,0.023790542,0.000605365,2
53033027300,otherili,2019_W04,0.007798914,0.002066383,0.007798766,0.029401943,0.007798914,4
53033027400,otherili,2019_W04,0.005797161,0.001509881,0.005797049,0.022233116,0.005797161,4
53033027500,otherili,2019_W04,0.017961913,0.007590634,0.017961691,0.042473194,0.017961913,5
53033027600,otherili,2019_W04,0.006669915,0.001512957,0.006669773,0.029368125,0.006669915,4
53033027701,otherili,2019_W04,0.005365471,0.002203064,0.005365403,0.013057678,0.005365472,4
53033027702,otherili,2019_W04,0.005961795,0.002667766,0.005961726,0.013314191,0.005961795,4
53033027800,otherili,2019_W04,0.01707107,0.005953202,0.017070813,0.048909031,0.01707107,5
53033027900,otherili,2019_W04,0.008513792,0.002120523,0.008513622,0.034142807,0.008513792,4
53033028000,otherili,2019_W04,0.020410611,0.008853414,0.020410367,0.047021718,0.020410611,5
53033028100,otherili,2019_W04,0.001123544,2.85E-05,0.001123485,0.044203557,0.001123544,2
53033028200,otherili,2019_W04,0.005512321,0.001265792,0.005512205,0.023975824,0.005512321,4
53033028300,otherili,2019_W04,0.026588564,0.012325266,0.026588271,0.057321141,0.026588564,5
53033028402,otherili,2019_W04,0.024337192,0.010651539,0.024336903,0.055568552,0.024337192,5
53033028403,otherili,2019_W04,0.002222678,0.00018129,0.002222598,0.027193842,0.002222678,3
53033028500,otherili,2019_W04,0.029668242,0.014233731,0.029667929,0.061801449,0.029668242,5
53033028600,otherili,2019_W04,0.014401308,0.004604539,0.014401073,0.044999162,0.014401308,5
53033028700,otherili,2019_W04,0.017593105,0.005993428,0.017592833,0.051596398,0.017593105,5
53033028801,otherili,2019_W04,0.030965242,0.014356926,0.0309649,0.066743488,0.030965242,5
53033028802,otherili,2019_W04,0.020301449,0.00779871,0.02030117,0.052806151,0.020301449,5
53033028901,otherili,2019_W04,0.003982555,0.000522284,0.003982439,0.03031663,0.003982555,3
53033028902,otherili,2019_W04,0.015286367,0.005202822,0.01528613,0.044872364,0.015286367,5
53033029001,otherili,2019_W04,0.007925644,0.002316279,0.007925504,0.027091459,0.007925644,4
53033029003,otherili,2019_W04,0.012397869,0.003933096,0.012397665,0.039043018,0.012397869,5
53033029004,otherili,2019_W04,0.00465204,0.000801046,0.004651922,0.026976887,0.00465204,4
53033029101,otherili,2019_W04,0.014711942,0.0050152,0.014711714,0.0431183,0.014711942,5
53033029102,otherili,2019_W04,0.006361232,0.001302392,0.006361087,0.03102886,0.006361232,4
53033029203,otherili,2019_W04,0.021935397,0.009106142,0.021935121,0.05280049,0.021935397,5
53033029204,otherili,2019_W04,0.008825241,0.002591471,0.008825086,0.030023591,0.008825241,4
53033029205,otherili,2019_W04,0.016617717,0.006765381,0.016617502,0.040787279,0.016617717,5
53033029206,otherili,2019_W04,0.017746418,0.007322356,0.017746193,0.042978347,0.017746418,5
53033029303,otherili,2019_W04,0.011029906,0.003981256,0.011029745,0.03053193,0.011029906,5
53033029304,otherili,2019_W04,0.017533618,0.008539469,0.017533437,0.0359792,0.017533618,5
53033029305,otherili,2019_W04,0.006935773,0.001991012,0.006935649,0.024135896,0.006935773,4
53033029306,otherili,2019_W04,0.006764553,0.001628905,0.006764415,0.028058633,0.006764553,4
53033029307,otherili,2019_W04,0.008474544,0.002444037,0.008474393,0.029354476,0.008474544,4
53033029403,otherili,2019_W04,0.011816161,0.003749761,0.011815967,0.037199164,0.011816161,5
53033029405,otherili,2019_W04,0.002837862,0.000288862,0.002837769,0.027826815,0.002837862,3
53033029406,otherili,2019_W04,0.017106456,0.006259144,0.01710621,0.046713325,0.017106456,5
53033029407,otherili,2019_W04,0.025275291,0.011755581,0.025275013,0.054308869,0.025275291,5
53033029408,otherili,2019_W04,0.010389956,0.003011734,0.010389772,0.035806515,0.010389956,5
53033029502,otherili,2019_W04,0.01323712,0.004403975,0.013236912,0.039750568,0.013237121,5
53033029503,otherili,2019_W04,0.024735628,0.010744941,0.024735332,0.056903582,0.024735628,5
53033029504,otherili,2019_W04,0.017920696,0.006597477,0.017920439,0.04863733,0.017920696,5
53033029601,otherili,2019_W04,0.016525589,0.005655833,0.016525335,0.048242379,0.016525589,5
53033029602,otherili,2019_W04,0.023986274,0.01011789,0.023985977,0.056822818,0.023986274,5
53033029700,otherili,2019_W04,0.013292734,0.004400067,0.013292523,0.040120711,0.013292734,5
53033029801,otherili,2019_W04,0.012733727,0.004670959,0.012733544,0.034684987,0.012733727,5
53033029802,otherili,2019_W04,0.009585583,0.002899897,0.009585419,0.031653461,0.009585583,4
53033029901,otherili,2019_W04,0.002801691,0.000328004,0.002801605,0.023888236,0.002801691,3
53033029902,otherili,2019_W04,0.017313075,0.007036128,0.017312851,0.042568502,0.017313075,5
53033030003,otherili,2019_W04,0.025765709,0.012901459,0.025765453,0.05142741,0.025765709,5
53033030004,otherili,2019_W04,0.014296196,0.005749613,0.014296009,0.035519943,0.014296196,5
53033030005,otherili,2019_W04,0.011586936,0.00389145,0.011586755,0.034469135,0.011586936,5
53033030006,otherili,2019_W04,0.000903845,2.29E-05,0.000903797,0.035534657,0.000903845,2
53033030100,otherili,2019_W04,0.006871077,0.002090675,0.006870959,0.022559622,0.006871077,4
53033030201,otherili,2019_W04,0.013158994,0.005363477,0.013158824,0.03226069,0.013158994,5
53033030202,otherili,2019_W04,0.015328029,0.006628819,0.015327844,0.035418701,0.015328029,5
53033030304,otherili,2019_W04,0.002698662,0.000465496,0.002698594,0.015622275,0.002698662,3
53033030305,otherili,2019_W04,0.007033139,0.002566171,0.007033038,0.019259605,0.007033139,4
53033030306,otherili,2019_W04,0.003604766,0.000653305,0.003604678,0.019861835,0.003604766,3
53033030308,otherili,2019_W04,0.007916616,0.002888394,0.007916501,0.021679898,0.007916616,4
53033030309,otherili,2019_W04,0.014224984,0.006163307,0.014224814,0.03280852,0.014224984,5
53033030310,otherili,2019_W04,0.001670489,0.000192494,0.001670437,0.01447059,0.001670489,3
53033030311,otherili,2019_W04,0.001929063,0.000300365,0.001929012,0.012369984,0.001929063,3
53033030312,otherili,2019_W04,0.004407322,0.001228372,0.004407242,0.015796345,0.004407322,4
53033030313,otherili,2019_W04,0.010510681,0.004476094,0.010510552,0.02466341,0.010510681,5
53033030314,otherili,2019_W04,0.002814564,0.000360636,0.002814481,0.021928469,0.002814564,3
53033030401,otherili,2019_W04,0.005407982,0.001160864,0.005407862,0.02516121,0.005407982,4
53033030403,otherili,2019_W04,0.003500494,0.000753981,0.003500417,0.016230882,0.003500494,3
53033030404,otherili,2019_W04,0.002847169,0.000359049,0.002847085,0.022538367,0.002847169,3
53033030501,otherili,2019_W04,0.006971363,0.001648609,0.006971219,0.029443882,0.006971363,4
53033030503,otherili,2019_W04,0.006254577,0.001132445,0.006254424,0.034495256,0.006254577,4
53033030504,otherili,2019_W04,0.019473714,0.007811291,0.019473459,0.048511383,0.019473714,5
53033030600,otherili,2019_W04,0.015882317,0.006592358,0.015882117,0.038235628,0.015882317,5
53033030700,otherili,2019_W04,0.010021356,0.003082133,0.010021186,0.032551739,0.010021356,4
53033030801,otherili,2019_W04,0.028357897,0.013641153,0.028357599,0.058915792,0.028357897,5
53033030802,otherili,2019_W04,0.004058679,0.000925828,0.004058593,0.017770647,0.004058679,3
53033030901,otherili,2019_W04,0.013677107,0.004747933,0.0136769,0.039364113,0.013677107,5
53033030902,otherili,2019_W04,0.014061486,0.004731164,0.014061267,0.04175415,0.014061486,5
53033031000,otherili,2019_W04,0.003474645,0.000469983,0.003474545,0.02564564,0.003474645,3
53033031100,otherili,2019_W04,0.003502691,0.000623933,0.003502605,0.019635435,0.003502691,3
53033031202,otherili,2019_W04,0.0162598,0.006955494,0.016259602,0.037983472,0.0162598,5
53033031204,otherili,2019_W04,0.014646949,0.005680677,0.01464675,0.037735575,0.014646949,5
53033031205,otherili,2019_W04,0.004624672,0.000852641,0.00462456,0.025048556,0.004624672,4
53033031206,otherili,2019_W04,0.01114569,0.003755209,0.011145516,0.033051064,0.01114569,5
53033031301,otherili,2019_W04,0.011279927,0.003136926,0.01127972,0.040517669,0.011279927,5
53033031302,otherili,2019_W04,0.002397118,0.000207384,0.002397034,0.027651375,0.002397118,3
53033031400,otherili,2019_W04,0.019267007,0.007161576,0.019266733,0.051791822,0.019267007,5
53033031501,otherili,2019_W04,0.012989076,0.004354413,0.012988872,0.038710676,0.012989076,5
53033031502,otherili,2019_W04,0.008152813,0.002177756,0.008152659,0.030487878,0.008152813,4
53033031601,otherili,2019_W04,0.014156722,0.005604858,0.014156534,0.03572934,0.014156722,5
53033031603,otherili,2019_W04,0.014982511,0.005888995,0.014982311,0.038088127,0.014982511,5
53033031604,otherili,2019_W04,0.006266297,0.001967334,0.006266192,0.019939947,0.006266297,4
53033031605,otherili,2019_W04,0.001827878,0.000177854,0.001827817,0.018749343,0.001827878,3
53033031703,otherili,2019_W04,0.029941236,0.013939054,0.029940907,0.064273067,0.029941236,5
53033031704,otherili,2019_W04,0.022034875,0.009076621,0.022034595,0.05345342,0.022034875,5
53033031705,otherili,2019_W04,0.003270349,0.000412123,0.003270252,0.025906619,0.003270349,3
53033031706,otherili,2019_W04,0.010532109,0.003288473,0.010531934,0.033698806,0.010532109,5
53033031800,otherili,2019_W04,0.008351744,0.002444867,0.008351597,0.028500595,0.008351744,4
53033031903,otherili,2019_W04,0.007883658,0.002303269,0.007883519,0.026956584,0.007883658,4
53033031904,otherili,2019_W04,0.016550229,0.006464701,0.016550005,0.042336877,0.016550229,5
53033031906,otherili,2019_W04,0.026321799,0.012912419,0.02632153,0.053624761,0.026321799,5
53033031907,otherili,2019_W04,0.013594781,0.005701377,0.013594612,0.032392891,0.013594781,5
53033031908,otherili,2019_W04,0.000244687,7.06E-06,0.000244675,0.008451886,0.000244687,2
53033031909,otherili,2019_W04,0.013218728,0.006174554,0.013218583,0.028281198,0.013218728,5
53033032002,otherili,2019_W04,0.005479721,0.001121913,0.005479596,0.026729017,0.005479721,4
53033032003,otherili,2019_W04,0.01007018,0.003312157,0.010070019,0.030588666,0.01007018,4
53033032005,otherili,2019_W04,0.001585892,0.00012194,0.001585833,0.020581182,0.001585892,3
53033032006,otherili,2019_W04,0.018719897,0.007665181,0.018719657,0.045683658,0.018719897,5
53033032007,otherili,2019_W04,0.01524557,0.00576515,0.015245357,0.040283223,0.01524557,5
53033032008,otherili,2019_W04,0.009660534,0.00283318,0.009660364,0.032906635,0.009660534,4
53033032010,otherili,2019_W04,0.015013364,0.005543491,0.01501315,0.040626704,0.015013364,5
53033032011,otherili,2019_W04,0.012386143,0.004407383,0.012385959,0.034778985,0.012386143,5
53033032102,otherili,2019_W04,0.007988426,0.002292004,0.007988283,0.027813429,0.007988426,4
53033032103,otherili,2019_W04,0.004185798,0.000962003,0.00418571,0.018190599,0.004185798,3
53033032104,otherili,2019_W04,0.010217779,0.003724873,0.010217631,0.028005015,0.010217779,5
53033032203,otherili,2019_W04,0.015263135,0.006918744,0.015262961,0.033649097,0.015263135,5
53033032207,otherili,2019_W04,0.000411863,5.75E-06,0.000411838,0.029395617,0.000411863,2
53033032208,otherili,2019_W04,0.007601853,0.002657504,0.007601739,0.021726218,0.007601853,4
53033032210,otherili,2019_W04,0.005479234,0.00123024,0.005479117,0.024372973,0.005479234,4
53033032211,otherili,2019_W04,0.016602824,0.006905372,0.016602616,0.039889527,0.016602824,5
53033032212,otherili,2019_W04,0.008764794,0.002267168,0.008764624,0.033846172,0.008764794,4
53033032213,otherili,2019_W04,0.008935698,0.002750031,0.008935547,0.029006299,0.008935698,4
53033032214,otherili,2019_W04,0.010782963,0.00458169,0.010782831,0.025359477,0.010782963,5
53033032215,otherili,2019_W04,0.010407413,0.004469974,0.010407287,0.024214431,0.010407413,5
53033032307,otherili,2019_W04,0.010664343,0.003741185,0.010664183,0.030372418,0.010664343,5
53033032309,otherili,2019_W04,0.005500056,0.001427589,0.00549995,0.021166173,0.005500056,4
53033032311,otherili,2019_W04,0.009866272,0.003623915,0.009866131,0.026838926,0.009866272,4
53033032313,otherili,2019_W04,0.005945445,0.00207883,0.005945355,0.016989039,0.005945445,4
53033032315,otherili,2019_W04,0.019008428,0.008634203,0.019008213,0.041820007,0.019008428,5
53033032316,otherili,2019_W04,0.006499842,0.002289761,0.006499745,0.018434752,0.006499842,4
53033032317,otherili,2019_W04,0.000344463,8.92E-06,0.000344444,0.013263861,0.000344463,2
53033032318,otherili,2019_W04,0.007656725,0.002317063,0.007656594,0.025276392,0.007656725,4
53033032319,otherili,2019_W04,0.011028991,0.004077766,0.011028834,0.02980497,0.011028991,5
53033032320,otherili,2019_W04,0.011977034,0.004863274,0.011976879,0.029474277,0.011977034,5
53033032321,otherili,2019_W04,0.01234083,0.00540714,0.012340684,0.028146345,0.01234083,5
53033032322,otherili,2019_W04,0.009495744,0.003485454,0.009495608,0.025848501,0.009495744,4
53033032323,otherili,2019_W04,0.011033333,0.004226886,0.011033181,0.028776979,0.011033333,5
53033032324,otherili,2019_W04,4.35E-24,3.61E-73,4.34E-24,4.76E+25,4.35E-24,1
53033032325,otherili,2019_W04,0.005389513,0.001547149,0.005389416,0.018754885,0.005389513,4
53033032326,otherili,2019_W04,0.006445707,0.001960871,0.006445597,0.021167071,0.006445707,4
53033032327,otherili,2019_W04,0.008171066,0.002541413,0.008170929,0.026245743,0.008171066,4
53033032328,otherili,2019_W04,0.00932689,0.002983663,0.009326737,0.029128009,0.00932689,4
53033032329,otherili,2019_W04,0.00988197,0.002843262,0.009881793,0.034309839,0.00988197,4
53033032401,otherili,2019_W04,0.012924639,0.00505182,0.012924465,0.033040646,0.012924639,5
53033032402,otherili,2019_W04,0.009416456,0.003391737,0.009416318,0.026120577,0.009416456,4
53033032500,otherili,2019_W04,0.006548992,0.001772793,0.006548869,0.024166688,0.006548992,4
53033032601,otherili,2019_W04,0.00897686,0.002817542,0.008976711,0.028573176,0.00897686,4
53033032602,otherili,2019_W04,0.004093846,0.000742338,0.004093746,0.022544589,0.004093846,3
53033032702,otherili,2019_W04,0.024483824,0.011631046,0.024483562,0.051507437,0.024483824,5
53033032703,otherili,2019_W04,0.007583531,0.002096431,0.007583391,0.027402889,0.007583531,4
53033032704,otherili,2019_W04,0.016172056,0.005891959,0.016171822,0.044351148,0.016172057,5
53033032800,otherili,2019_W04,0.009658913,0.003135436,0.009658757,0.02972698,0.009658913,4
53033000100,otherili,2019_W05,0.017766274,0.013364648,0.017766202,0.023611959,0.017766274,5
53033000200,otherili,2019_W05,0.013480004,0.009971406,0.013479946,0.018218574,0.013480004,5
53033000300,otherili,2019_W05,0.020452347,0.012965926,0.020452213,0.032249098,0.020452347,5
53033000401,otherili,2019_W05,0.015417608,0.009158405,0.015417492,0.025943308,0.015417608,5
53033000402,otherili,2019_W05,0.008083284,0.004602308,0.008083218,0.014190438,0.008083284,4
53033000500,otherili,2019_W05,0.009961951,0.005778496,0.009961873,0.017166294,0.009961951,4
53033000600,otherili,2019_W05,0.010424894,0.006506396,0.010424823,0.016696751,0.010424894,5
53033000700,otherili,2019_W05,0.01461476,0.0107505,0.014614696,0.019862936,0.01461476,5
53033000800,otherili,2019_W05,0.014808031,0.011073161,0.014807969,0.019797833,0.014808031,5
53033000900,otherili,2019_W05,0.012898589,0.009624235,0.012898535,0.017282718,0.012898589,5
53033001000,otherili,2019_W05,0.01268664,0.009306504,0.012686584,0.017289975,0.01268664,5
53033001100,otherili,2019_W05,0.014510518,0.010814706,0.014510457,0.019464561,0.014510518,5
53033001200,otherili,2019_W05,0.013764267,0.010060183,0.013764205,0.01882724,0.013764267,5
53033001300,otherili,2019_W05,0.013853308,0.008635452,0.013853214,0.02221522,0.013853308,5
53033001400,otherili,2019_W05,0.020744925,0.013981394,0.020744808,0.030770196,0.020744925,5
53033001500,otherili,2019_W05,0.017436436,0.010480795,0.017436309,0.028995912,0.017436436,5
53033001600,otherili,2019_W05,0.013820073,0.009226893,0.013819993,0.020692777,0.013820073,5
53033001701,otherili,2019_W05,0.010712494,0.006299463,0.010712412,0.018208962,0.010712494,5
53033001702,otherili,2019_W05,0.010760444,0.006710965,0.010760372,0.017246633,0.010760444,5
53033001800,otherili,2019_W05,0.011008052,0.006919349,0.011007979,0.017506023,0.011008052,5
53033001900,otherili,2019_W05,0.017584011,0.013129893,0.017583938,0.023543382,0.017584011,5
53033002000,otherili,2019_W05,0.016344721,0.012319807,0.016344655,0.021679469,0.016344721,5
53033002100,otherili,2019_W05,0.005139676,0.0032874,0.005139643,0.008032616,0.005139676,4
53033002200,otherili,2019_W05,0.00837189,0.005489952,0.008371839,0.012762199,0.00837189,4
53033002400,otherili,2019_W05,0.012812561,0.008361286,0.012812482,0.019626556,0.012812561,5
53033002500,otherili,2019_W05,0.012251448,0.008022155,0.012251373,0.018703819,0.012251448,5
53033002600,otherili,2019_W05,0.008742836,0.005795676,0.008742784,0.013184132,0.008742836,4
53033002700,otherili,2019_W05,0.005015557,0.003014727,0.00501552,0.008340764,0.005015557,4
53033002800,otherili,2019_W05,0.010127355,0.006253126,0.010127285,0.016395329,0.010127355,5
53033002900,otherili,2019_W05,0.005541087,0.003171054,0.005541042,0.009677964,0.005541087,4
53033003000,otherili,2019_W05,0.009949322,0.006628578,0.009949264,0.014928613,0.009949322,4
53033003100,otherili,2019_W05,0.01166234,0.008112992,0.011662279,0.016759415,0.01166234,5
53033003200,otherili,2019_W05,0.00782678,0.005648535,0.007826744,0.010842071,0.00782678,4
53033003300,otherili,2019_W05,0.008231684,0.005569101,0.008231638,0.012163281,0.008231684,4
53033003400,otherili,2019_W05,0.006667724,0.003982799,0.006667675,0.011157841,0.006667724,4
53033003500,otherili,2019_W05,0.008049742,0.005499453,0.008049698,0.011778943,0.008049742,4
53033003600,otherili,2019_W05,0.005739624,0.00330867,0.005739579,0.00995208,0.005739624,4
53033003800,otherili,2019_W05,0.010913687,0.00690537,0.010913615,0.017242097,0.010913687,5
53033003900,otherili,2019_W05,0.016360564,0.010641118,0.016360463,0.025145099,0.016360564,5
53033004000,otherili,2019_W05,0.008653931,0.00547569,0.008653874,0.013671687,0.008653931,4
53033004100,otherili,2019_W05,0.012455139,0.008251225,0.012455065,0.018794444,0.012455139,5
53033004200,otherili,2019_W05,0.013791811,0.008716397,0.01379172,0.021814199,0.013791811,5
53033004301,otherili,2019_W05,0.014700381,0.00965548,0.014700292,0.022373345,0.014700381,5
53033004302,otherili,2019_W05,0.005775176,0.003252559,0.005775128,0.010249368,0.005775176,4
53033004400,otherili,2019_W05,0.00864505,0.005237414,0.008644988,0.014263841,0.00864505,4
53033004500,otherili,2019_W05,0.017636238,0.012300913,0.017636147,0.025278073,0.017636238,5
53033004600,otherili,2019_W05,0.006584216,0.004286862,0.006584176,0.010109114,0.006584216,4
53033004700,otherili,2019_W05,0.008840631,0.006400443,0.008840591,0.012207859,0.008840631,4
53033004800,otherili,2019_W05,0.010983294,0.007801514,0.01098324,0.015458323,0.010983294,5
53033004900,otherili,2019_W05,0.011306043,0.007955551,0.011305986,0.016062887,0.011306043,5
53033005000,otherili,2019_W05,0.016229029,0.012250739,0.016228963,0.021494179,0.016229029,5
53033005100,otherili,2019_W05,0.017185084,0.012460124,0.017185005,0.023695421,0.017185084,5
53033005200,otherili,2019_W05,0.019024525,0.013499274,0.019024432,0.026803586,0.019024525,5
53033005301,otherili,2019_W05,0.011314602,0.007287196,0.011314531,0.01756138,0.011314602,5
53033005302,otherili,2019_W05,0.012950206,0.008624123,0.01295013,0.019439767,0.012950206,5
53033005400,otherili,2019_W05,0.014551415,0.010560109,0.014551349,0.020045915,0.014551415,5
53033005600,otherili,2019_W05,0.007962739,0.004325806,0.00796267,0.014649974,0.007962739,4
53033005700,otherili,2019_W05,0.006152275,0.00373936,0.006152231,0.010117978,0.006152275,4
53033005801,otherili,2019_W05,0.011080185,0.008138896,0.011080136,0.015080535,0.011080185,5
53033005802,otherili,2019_W05,0.007426516,0.004539766,0.007426464,0.012143906,0.007426516,4
53033005900,otherili,2019_W05,0.006677665,0.004268896,0.006677622,0.010441708,0.006677665,4
53033006000,otherili,2019_W05,0.007306065,0.004358447,0.00730601,0.012241878,0.007306065,4
53033006100,otherili,2019_W05,0.005976915,0.003683866,0.005976873,0.009693373,0.005976915,4
53033006200,otherili,2019_W05,0.011648266,0.007840149,0.0116482,0.017300346,0.011648266,5
53033006300,otherili,2019_W05,0.014883345,0.009411533,0.014883247,0.023527437,0.014883345,5
53033006400,otherili,2019_W05,0.007587589,0.00476516,0.007587538,0.012077066,0.007587589,4
53033006500,otherili,2019_W05,0.008491475,0.005477058,0.008491421,0.013160125,0.008491475,4
53033006600,otherili,2019_W05,0.014547318,0.010275874,0.014547245,0.020588329,0.014547318,5
53033006700,otherili,2019_W05,0.005198749,0.003004061,0.005198708,0.008992701,0.005198749,4
53033006800,otherili,2019_W05,0.011629002,0.008429344,0.011628949,0.016038897,0.011629002,5
53033006900,otherili,2019_W05,0.005420831,0.003274021,0.005420792,0.008971551,0.005420831,4
53033007000,otherili,2019_W05,0.006654405,0.003795384,0.006654351,0.011661629,0.006654405,4
53033007100,otherili,2019_W05,0.003393141,0.00175439,0.003393109,0.006559018,0.003393141,3
53033007200,otherili,2019_W05,0.007305918,0.005046547,0.00730588,0.01057356,0.007305918,4
53033007300,otherili,2019_W05,0.007134065,0.004621986,0.007134021,0.011007487,0.007134065,4
53033007401,otherili,2019_W05,0.011745455,0.007141001,0.011745371,0.019310796,0.011745455,5
53033007402,otherili,2019_W05,0.011199882,0.006994503,0.011199806,0.017926661,0.011199882,5
53033007500,otherili,2019_W05,0.009018529,0.00617229,0.00901848,0.01317309,0.009018529,4
53033007600,otherili,2019_W05,0.016560384,0.011785677,0.016560303,0.023262854,0.016560384,5
53033007700,otherili,2019_W05,0.011215864,0.00792531,0.011215808,0.015868042,0.011215864,5
53033007800,otherili,2019_W05,0.010161892,0.006915733,0.010161836,0.014926964,0.010161892,5
53033007900,otherili,2019_W05,0.018245143,0.013823514,0.01824507,0.02407551,0.018245143,5
53033008001,otherili,2019_W05,0.015578852,0.01165327,0.015578787,0.020821782,0.015578852,5
53033008002,otherili,2019_W05,0.013134818,0.009549929,0.013134758,0.018060613,0.013134818,5
53033008100,otherili,2019_W05,0.012157621,0.008865725,0.012157566,0.016667425,0.012157621,5
53033008200,otherili,2019_W05,0.005964622,0.00361393,0.005964579,0.009840212,0.005964622,4
53033008300,otherili,2019_W05,0.010066312,0.006232922,0.010066242,0.016250822,0.010066312,4
53033008400,otherili,2019_W05,0.009018071,0.005998095,0.009018018,0.013553957,0.009018071,4
53033008500,otherili,2019_W05,0.006048423,0.003848963,0.006048384,0.009501164,0.006048423,4
53033008600,otherili,2019_W05,0.009179988,0.006505336,0.009179942,0.012950592,0.009179988,4
53033008700,otherili,2019_W05,0.014751038,0.0107124,0.01475097,0.020306844,0.014751038,5
53033008800,otherili,2019_W05,0.017276299,0.012592346,0.017276221,0.023696279,0.017276299,5
53033008900,otherili,2019_W05,0.005570113,0.003764648,0.005570081,0.008238756,0.005570113,4
53033009000,otherili,2019_W05,0.011076954,0.008224561,0.011076907,0.014914891,0.011076954,5
53033009100,otherili,2019_W05,0.010099898,0.007474113,0.010099854,0.013644737,0.010099898,4
53033009200,otherili,2019_W05,0.006817796,0.004808099,0.006817762,0.009664691,0.006817796,4
53033009300,otherili,2019_W05,0.007827166,0.005370539,0.007827124,0.011403935,0.007827166,4
53033009400,otherili,2019_W05,0.003619254,0.002340631,0.003619232,0.005594319,0.003619254,3
53033009500,otherili,2019_W05,0.004995105,0.003236334,0.004995074,0.007706881,0.004995105,4
53033009600,otherili,2019_W05,0.006687894,0.003791673,0.006687839,0.01179077,0.006687894,4
53033009701,otherili,2019_W05,0.006403534,0.003632035,0.006403482,0.011284539,0.006403534,4
53033009702,otherili,2019_W05,0.009709826,0.005955795,0.009709758,0.015823627,0.009709826,4
53033009800,otherili,2019_W05,0.006132068,0.003416548,0.006132017,0.011000552,0.006132068,4
53033009900,otherili,2019_W05,0.007900705,0.005107589,0.007900655,0.012216805,0.007900705,4
53033010001,otherili,2019_W05,0.006559735,0.004331094,0.006559696,0.009931722,0.006559735,4
53033010002,otherili,2019_W05,0.007488653,0.004768002,0.007488605,0.011757295,0.007488653,4
53033010100,otherili,2019_W05,0.014180642,0.010035844,0.014180572,0.020031461,0.014180642,5
53033010200,otherili,2019_W05,0.014993835,0.009873895,0.014993745,0.022760695,0.014993835,5
53033010300,otherili,2019_W05,0.020215751,0.014106466,0.020215646,0.028962171,0.020215751,5
53033010401,otherili,2019_W05,0.016281893,0.010926844,0.0162818,0.024253282,0.016281893,5
53033010402,otherili,2019_W05,0.017123083,0.011411412,0.017122983,0.025684875,0.017123083,5
53033010500,otherili,2019_W05,0.007536197,0.004497458,0.007536142,0.012622644,0.007536197,4
53033010600,otherili,2019_W05,0.005275781,0.003083103,0.00527574,0.009023829,0.005275781,4
53033010701,otherili,2019_W05,0.012011966,0.0075947,0.012011887,0.018991155,0.012011966,5
53033010702,otherili,2019_W05,0.014942266,0.009853343,0.014942176,0.022651575,0.014942266,5
53033010800,otherili,2019_W05,0.006252149,0.003723486,0.006252103,0.010493517,0.006252149,4
53033010900,otherili,2019_W05,0.018001617,0.012219281,0.018001517,0.02651166,0.018001617,5
53033011001,otherili,2019_W05,0.019440225,0.012586556,0.019440103,0.030014981,0.019440225,5
53033011002,otherili,2019_W05,0.008722447,0.004792928,0.008722373,0.015865685,0.008722447,4
53033011101,otherili,2019_W05,0.022390638,0.015785583,0.022390526,0.031750139,0.022390638,5
53033011102,otherili,2019_W05,0.022729574,0.015811723,0.022729456,0.032664188,0.022729574,5
53033011200,otherili,2019_W05,0.022470914,0.01429526,0.022470768,0.035309006,0.022470914,5
53033011300,otherili,2019_W05,0.019516653,0.011979438,0.019516516,0.031783179,0.019516653,5
53033011401,otherili,2019_W05,0.007215918,0.00390883,0.007215855,0.013314175,0.007215918,4
53033011402,otherili,2019_W05,0.013190612,0.007523347,0.013190505,0.023116139,0.013190612,5
53033011500,otherili,2019_W05,0.011259216,0.006699623,0.011259132,0.018913757,0.011259216,5
53033011600,otherili,2019_W05,0.014080603,0.008865973,0.01408051,0.022353652,0.014080603,5
53033011700,otherili,2019_W05,0.020485725,0.013123366,0.020485594,0.031966567,0.020485725,5
